Proprietary Name,NDC Package Code,Strength,Dosage Form,Route,Appl. No.,Labeler Name,Product NDC,Nonproprietary Name,Substance Name,Product Type Name,Start Marketing Date,End Marketing Date,Market Category,Package Description,Pharm Class,DEA,Sample Package,Listing Record Certified Through:
Prempro,0046-1105-11,".3 mg/1, 1.5 mg/1","TABLET, SUGAR COATED",ORAL,NDA020527,"Wyeth Pharmaceuticals LLC, a subsidiary of Pfizer Inc.",0046-1105,conjugated estrogens and medroxyprogesterone acetate,"ESTROGENS, CONJUGATED; MEDROXYPROGESTERONE ACETATE",HUMAN PRESCRIPTION DRUG,09/21/2009,N/A,NDA,"1 BLISTER PACK in 1 CARTON (0046-1105-11) / 28 TABLET, SUGAR COATED in 1 BLISTER PACK","Estrogen Receptor Agonists [MoA], Estrogen [EPC], Estrogens, Conjugated (USP) [CS], Progesterone Congeners [CS], Progestin [EPC]",N/A,No,12/31/2027
Prempro,0046-1106-11,".45 mg/1, 1.5 mg/1","TABLET, SUGAR COATED",ORAL,NDA020527,"Wyeth Pharmaceuticals LLC, a subsidiary of Pfizer Inc.",0046-1106,conjugated estrogens and medroxyprogesterone acetate,"ESTROGENS, CONJUGATED; MEDROXYPROGESTERONE ACETATE",HUMAN PRESCRIPTION DRUG,09/21/2009,N/A,NDA,"1 BLISTER PACK in 1 CARTON (0046-1106-11) / 28 TABLET, SUGAR COATED in 1 BLISTER PACK","Estrogen Receptor Agonists [MoA], Estrogen [EPC], Estrogens, Conjugated (USP) [CS], Progesterone Congeners [CS], Progestin [EPC]",N/A,No,12/31/2027
Prempro,0046-1107-11,".625 mg/1, 2.5 mg/1","TABLET, SUGAR COATED",ORAL,NDA020527,"Wyeth Pharmaceuticals LLC, a subsidiary of Pfizer Inc.",0046-1107,conjugated estrogens and medroxyprogesterone acetate,"ESTROGENS, CONJUGATED; MEDROXYPROGESTERONE ACETATE",HUMAN PRESCRIPTION DRUG,09/21/2009,N/A,NDA,"1 BLISTER PACK in 1 CARTON (0046-1107-11) / 28 TABLET, SUGAR COATED in 1 BLISTER PACK","Estrogen Receptor Agonists [MoA], Estrogen [EPC], Estrogens, Conjugated (USP) [CS], Progesterone Congeners [CS], Progestin [EPC]",N/A,No,12/31/2027
Prempro,0046-1108-11,".625 mg/1, 5 mg/1","TABLET, SUGAR COATED",ORAL,NDA020527,"Wyeth Pharmaceuticals LLC, a subsidiary of Pfizer Inc.",0046-1108,conjugated estrogens and medroxyprogesterone acetate,"ESTROGENS, CONJUGATED; MEDROXYPROGESTERONE ACETATE",HUMAN PRESCRIPTION DRUG,12/03/2012,N/A,NDA,"1 BLISTER PACK in 1 CARTON (0046-1108-11) / 28 TABLET, SUGAR COATED in 1 BLISTER PACK","Estrogen Receptor Agonists [MoA], Estrogen [EPC], Estrogens, Conjugated (USP) [CS], Progesterone Congeners [CS], Progestin [EPC]",N/A,No,12/31/2027
