NDC Package Code,category,medication,combo,search_type,search_term,source_file,Proprietary Name,Strength,Dosage Form,Route,Appl. No.,Labeler Name,Product NDC,Nonproprietary Name,Substance Name,Product Type Name,Start Marketing Date,End Marketing Date,Market Category,Package Description,Pharm Class,DEA,Sample Package,Listing Record Certified Through:
0143-9786-10,ACE_Inhibitors,Enalaprilat,FALSE,nonproprietary,Enalaprilat,Enalaprilat_nonproprietary_raw.csv,Enalaprilat,2.5 mg/2mL,INJECTION,INTRAVENOUS,ANDA078687,Hikma Pharmaceuticals USA Inc.,0143-9786,enalaprilat,ENALAPRILAT DIHYDRATE,HUMAN PRESCRIPTION DRUG,12/23/2008,N/A,ANDA,10 VIAL in 1 CARTON (0143-9786-10)  / 2 mL in 1 VIAL (0143-9786-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA],  Decreased Blood Pressure [PE]",N/A,No,12/31/2026
0143-9787-10,ACE_Inhibitors,Enalaprilat,FALSE,nonproprietary,Enalaprilat,Enalaprilat_nonproprietary_raw.csv,Enalaprilat,1.25 mg/mL,INJECTION,INTRAVENOUS,ANDA078687,Hikma Pharmaceuticals USA Inc.,0143-9787,enalaprilat,ENALAPRILAT DIHYDRATE,HUMAN PRESCRIPTION DRUG,12/23/2008,N/A,ANDA,10 VIAL in 1 CARTON (0143-9787-10)  / 1 mL in 1 VIAL (0143-9787-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA],  Decreased Blood Pressure [PE]",N/A,No,12/31/2026
43598-078-58,ACE_Inhibitors,Enalaprilat,FALSE,nonproprietary,Enalaprilat,Enalaprilat_nonproprietary_raw.csv,Enalaprilat,1.25 mg/mL,INJECTION,INTRAVENOUS,ANDA075578,Dr. Reddys Laboratories Inc,43598-078,enalaprilat,ENALAPRILAT,HUMAN PRESCRIPTION DRUG,06/06/2023,N/A,ANDA,10 VIAL in 1 CARTON (43598-078-58)  / 1 mL in 1 VIAL (43598-078-11),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA],  Decreased Blood Pressure [PE]",N/A,No,12/31/2026
43598-169-58,ACE_Inhibitors,Enalaprilat,FALSE,nonproprietary,Enalaprilat,Enalaprilat_nonproprietary_raw.csv,Enalaprilat,2.5 mg/2mL,INJECTION,INTRAVENOUS,ANDA075578,Dr. Reddys Laboratories Inc,43598-169,enalaprilat,ENALAPRILAT,HUMAN PRESCRIPTION DRUG,06/06/2023,N/A,ANDA,10 VIAL in 1 CARTON (43598-169-58)  / 2 mL in 1 VIAL (43598-169-11),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA],  Decreased Blood Pressure [PE]",N/A,No,12/31/2026
51662-1477-1,ACE_Inhibitors,Enalaprilat,FALSE,nonproprietary,Enalaprilat,Enalaprilat_nonproprietary_raw.csv,ENALAPRILAT,1.25 mg/mL,INJECTION,INTRAVENOUS,ANDA078687,"HF Acquisition Co LLC, DBA HealthFirst",51662-1477,ENALAPRILAT,ENALAPRILAT,HUMAN PRESCRIPTION DRUG,02/01/2020,N/A,ANDA,1 mL in 1 VIAL (51662-1477-1),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA],  Decreased Blood Pressure [PE]",N/A,No,12/31/2026
