NDC Package Code,category,medication,combo,search_type,search_term,source_file,Proprietary Name,Strength,Dosage Form,Route,Appl. No.,Labeler Name,Product NDC,Nonproprietary Name,Substance Name,Product Type Name,Start Marketing Date,End Marketing Date,Market Category,Package Description,Pharm Class,DEA,Sample Package,Listing Record Certified Through:
30698-452-01,ACE_Inhibitors,BenazeprilHydrochlorothiazide,TRUE,proprietary,LotensinHCT,BenazeprilHydrochlorothiazide_combo_LotensinHCT_proprietary_raw.csv,Lotensin HCT,"10 mg/1,                         12.5  mg/1",TABLET,ORAL,NDA020033,Validus Pharmaceuticals LLC,30698-452,benazepril hydrochloride and hydrochlorothiazide,BENAZEPRIL HYDROCHLORIDE;  HYDROCHLOROTHIAZIDE,HUMAN PRESCRIPTION DRUG,05/30/1992,N/A,NDA,100 TABLET in 1 BOTTLE (30698-452-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA],  Decreased Blood Pressure [PE],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]",N/A,No,12/31/2027
30698-453-01,ACE_Inhibitors,BenazeprilHydrochlorothiazide,TRUE,proprietary,LotensinHCT,BenazeprilHydrochlorothiazide_combo_LotensinHCT_proprietary_raw.csv,Lotensin HCT,"20 mg/1,                         12.5  mg/1",TABLET,ORAL,NDA020033,Validus Pharmaceuticals LLC,30698-453,benazepril hydrochloride and hydrochlorothiazide,BENAZEPRIL HYDROCHLORIDE;  HYDROCHLOROTHIAZIDE,HUMAN PRESCRIPTION DRUG,05/30/1992,N/A,NDA,100 TABLET in 1 BOTTLE (30698-453-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA],  Decreased Blood Pressure [PE],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]",N/A,No,12/31/2027
30698-454-01,ACE_Inhibitors,BenazeprilHydrochlorothiazide,TRUE,proprietary,LotensinHCT,BenazeprilHydrochlorothiazide_combo_LotensinHCT_proprietary_raw.csv,Lotensin HCT,"20 mg/1,                         25  mg/1",TABLET,ORAL,NDA020033,Validus Pharmaceuticals LLC,30698-454,benazepril hydrochloride and hydrochlorothiazide,BENAZEPRIL HYDROCHLORIDE;  HYDROCHLOROTHIAZIDE,HUMAN PRESCRIPTION DRUG,05/30/1992,N/A,NDA,100 TABLET in 1 BOTTLE (30698-454-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA],  Decreased Blood Pressure [PE],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]",N/A,No,12/31/2027
