NDC Package Code,category,medication,combo,search_type,search_term,source_file,Proprietary Name,Strength,Dosage Form,Route,Appl. No.,Labeler Name,Product NDC,Nonproprietary Name,Substance Name,Product Type Name,Start Marketing Date,End Marketing Date,Market Category,Package Description,Pharm Class,DEA,Sample Package,Listing Record Certified Through:
16571-827-09,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,CAPTOPRIL AND HYDROCHLOROTHIAZIDE,"25 mg/1,                         15  mg/1",TABLET,ORAL,ANDA074896,"Rising Pharma Holdings, Inc.",16571-827,CAPTOPRIL AND HYDROCHLOROTHIAZIDE,CAPTOPRIL;  HYDROCHLOROTHIAZIDE,HUMAN PRESCRIPTION DRUG,02/14/2023,N/A,ANDA,90 TABLET in 1 BOTTLE (16571-827-09),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]",N/A,No,12/31/2026
16571-828-09,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,CAPTOPRIL AND HYDROCHLOROTHIAZIDE,"25 mg/1,                         25  mg/1",TABLET,ORAL,ANDA074896,"Rising Pharma Holdings, Inc.",16571-828,CAPTOPRIL AND HYDROCHLOROTHIAZIDE,CAPTOPRIL;  HYDROCHLOROTHIAZIDE,HUMAN PRESCRIPTION DRUG,02/14/2023,N/A,ANDA,90 TABLET in 1 BOTTLE (16571-828-09),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]",N/A,No,12/31/2026
16571-829-09,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,CAPTOPRIL AND HYDROCHLOROTHIAZIDE,"50 mg/1,                         15  mg/1",TABLET,ORAL,ANDA074896,"Rising Pharma Holdings, Inc.",16571-829,CAPTOPRIL AND HYDROCHLOROTHIAZIDE,CAPTOPRIL;  HYDROCHLOROTHIAZIDE,HUMAN PRESCRIPTION DRUG,02/14/2023,N/A,ANDA,90 TABLET in 1 BOTTLE (16571-829-09),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]",N/A,No,12/31/2026
16571-830-09,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,CAPTOPRIL AND HYDROCHLOROTHIAZIDE,"50 mg/1,                         25  mg/1",TABLET,ORAL,ANDA074896,"Rising Pharma Holdings, Inc.",16571-830,CAPTOPRIL AND HYDROCHLOROTHIAZIDE,CAPTOPRIL;  HYDROCHLOROTHIAZIDE,HUMAN PRESCRIPTION DRUG,02/14/2023,N/A,ANDA,90 TABLET in 1 BOTTLE (16571-830-09),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]",N/A,No,12/31/2026
27241-160-01,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,12.5 mg/1,TABLET,ORAL,ANDA212809,Ajanta Pharma USA Inc.,27241-160,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,12/13/2019,N/A,ANDA,100 TABLET in 1 BOTTLE (27241-160-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
27241-160-10,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,12.5 mg/1,TABLET,ORAL,ANDA212809,Ajanta Pharma USA Inc.,27241-160,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,12/13/2019,N/A,ANDA,1000 TABLET in 1 BOTTLE (27241-160-10),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
27241-161-01,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,25 mg/1,TABLET,ORAL,ANDA212809,Ajanta Pharma USA Inc.,27241-161,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,12/13/2019,N/A,ANDA,100 TABLET in 1 BOTTLE (27241-161-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
27241-161-10,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,25 mg/1,TABLET,ORAL,ANDA212809,Ajanta Pharma USA Inc.,27241-161,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,12/13/2019,N/A,ANDA,1000 TABLET in 1 BOTTLE (27241-161-10),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
27241-162-01,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,50 mg/1,TABLET,ORAL,ANDA212809,Ajanta Pharma USA Inc.,27241-162,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,12/13/2019,N/A,ANDA,100 TABLET in 1 BOTTLE (27241-162-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
27241-162-10,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,50 mg/1,TABLET,ORAL,ANDA212809,Ajanta Pharma USA Inc.,27241-162,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,12/13/2019,N/A,ANDA,1000 TABLET in 1 BOTTLE (27241-162-10),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
27241-163-01,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,100 mg/1,TABLET,ORAL,ANDA212809,Ajanta Pharma USA Inc.,27241-163,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,12/13/2019,N/A,ANDA,100 TABLET in 1 BOTTLE (27241-163-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
31722-141-01,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,12.5 mg/1,TABLET,ORAL,ANDA074737,"Camber Pharmaceuticals, Inc.",31722-141,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,07/08/2021,N/A,ANDA,100 TABLET in 1 BOTTLE (31722-141-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
31722-141-10,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,12.5 mg/1,TABLET,ORAL,ANDA074737,"Camber Pharmaceuticals, Inc.",31722-141,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,07/08/2021,N/A,ANDA,1000 TABLET in 1 BOTTLE (31722-141-10),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
31722-142-01,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,25 mg/1,TABLET,ORAL,ANDA074737,"Camber Pharmaceuticals, Inc.",31722-142,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,07/08/2021,N/A,ANDA,100 TABLET in 1 BOTTLE (31722-142-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
31722-142-10,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,25 mg/1,TABLET,ORAL,ANDA074737,"Camber Pharmaceuticals, Inc.",31722-142,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,07/08/2021,N/A,ANDA,1000 TABLET in 1 BOTTLE (31722-142-10),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
31722-143-01,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,50 mg/1,TABLET,ORAL,ANDA074737,"Camber Pharmaceuticals, Inc.",31722-143,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,07/08/2021,N/A,ANDA,100 TABLET in 1 BOTTLE (31722-143-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
31722-143-10,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,50 mg/1,TABLET,ORAL,ANDA074737,"Camber Pharmaceuticals, Inc.",31722-143,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,07/08/2021,N/A,ANDA,1000 TABLET in 1 BOTTLE (31722-143-10),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
31722-144-01,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,100 mg/1,TABLET,ORAL,ANDA074737,"Camber Pharmaceuticals, Inc.",31722-144,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,07/08/2021,N/A,ANDA,100 TABLET in 1 BOTTLE (31722-144-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
31722-144-10,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,100 mg/1,TABLET,ORAL,ANDA074737,"Camber Pharmaceuticals, Inc.",31722-144,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,07/08/2021,N/A,ANDA,1000 TABLET in 1 BOTTLE (31722-144-10),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
43547-363-10,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,12.5 mg/1,TABLET,ORAL,ANDA074477,"Solco Healthcare US, LLC",43547-363,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,07/01/2016,N/A,ANDA,100 TABLET in 1 BOTTLE (43547-363-10),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2027
43547-363-11,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,12.5 mg/1,TABLET,ORAL,ANDA074477,"Solco Healthcare US, LLC",43547-363,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,07/01/2016,N/A,ANDA,1000 TABLET in 1 BOTTLE (43547-363-11),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2027
43547-364-10,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,25 mg/1,TABLET,ORAL,ANDA074477,"Solco Healthcare US, LLC",43547-364,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,07/01/2016,N/A,ANDA,100 TABLET in 1 BOTTLE (43547-364-10),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2027
43547-364-11,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,25 mg/1,TABLET,ORAL,ANDA074477,"Solco Healthcare US, LLC",43547-364,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,07/01/2016,N/A,ANDA,1000 TABLET in 1 BOTTLE (43547-364-11),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2027
43547-365-10,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,50 mg/1,TABLET,ORAL,ANDA074477,"Solco Healthcare US, LLC",43547-365,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,07/01/2016,N/A,ANDA,100 TABLET in 1 BOTTLE (43547-365-10),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2027
43547-365-11,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,50 mg/1,TABLET,ORAL,ANDA074477,"Solco Healthcare US, LLC",43547-365,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,07/01/2016,N/A,ANDA,1000 TABLET in 1 BOTTLE (43547-365-11),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2027
43547-366-10,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,100 mg/1,TABLET,ORAL,ANDA074477,"Solco Healthcare US, LLC",43547-366,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,07/01/2016,N/A,ANDA,100 TABLET in 1 BOTTLE (43547-366-10),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2027
51407-600-01,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,12.5 mg/1,TABLET,ORAL,ANDA074505,"Golden State Medical Supply, Inc.",51407-600,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,09/13/2021,N/A,ANDA,100 TABLET in 1 BOTTLE (51407-600-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
51407-601-01,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,25 mg/1,TABLET,ORAL,ANDA074505,"Golden State Medical Supply, Inc.",51407-601,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,09/13/2021,N/A,ANDA,100 TABLET in 1 BOTTLE (51407-601-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
51407-602-01,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,50 mg/1,TABLET,ORAL,ANDA074505,"Golden State Medical Supply, Inc.",51407-602,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,09/13/2021,N/A,ANDA,100 TABLET in 1 BOTTLE (51407-602-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
51407-602-10,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,50 mg/1,TABLET,ORAL,ANDA074505,"Golden State Medical Supply, Inc.",51407-602,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,09/13/2021,08/31/2026,ANDA,1000 TABLET in 1 BOTTLE (51407-602-10),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
51407-603-01,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,100 mg/1,TABLET,ORAL,ANDA074505,"Golden State Medical Supply, Inc.",51407-603,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,09/13/2021,N/A,ANDA,100 TABLET in 1 BOTTLE (51407-603-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
55289-344-30,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,25 mg/1,TABLET,ORAL,ANDA074505,"PD-Rx Pharmaceuticals, Inc.",55289-344,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,08/02/2011,N/A,ANDA,"30 TABLET in 1 BOTTLE, PLASTIC (55289-344-30)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
55289-344-90,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,Captopril,25 mg/1,TABLET,ORAL,ANDA074505,"PD-Rx Pharmaceuticals, Inc.",55289-344,Captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,08/02/2011,N/A,ANDA,"90 TABLET in 1 BOTTLE, PLASTIC (55289-344-90)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
58657-735-01,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,captopril,12.5 mg/1,TABLET,ORAL,ANDA074677,Method Pharmaceuticals LLC,58657-735,captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,06/15/2024,N/A,ANDA,100 TABLET in 1 BOTTLE (58657-735-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
58657-735-10,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,captopril,12.5 mg/1,TABLET,ORAL,ANDA074677,Method Pharmaceuticals LLC,58657-735,captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,06/15/2024,N/A,ANDA,1000 TABLET in 1 BOTTLE (58657-735-10),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
58657-736-01,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,captopril,25 mg/1,TABLET,ORAL,ANDA074677,Method Pharmaceuticals LLC,58657-736,captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,06/15/2024,N/A,ANDA,100 TABLET in 1 BOTTLE (58657-736-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
58657-736-10,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,captopril,25 mg/1,TABLET,ORAL,ANDA074677,Method Pharmaceuticals LLC,58657-736,captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,06/15/2024,N/A,ANDA,1000 TABLET in 1 BOTTLE (58657-736-10),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
58657-737-01,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,captopril,50 mg/1,TABLET,ORAL,ANDA074677,Method Pharmaceuticals LLC,58657-737,captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,06/15/2024,N/A,ANDA,100 TABLET in 1 BOTTLE (58657-737-01),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
58657-737-10,ACE_Inhibitors,Captopril,FALSE,nonproprietary,Captopril,Captopril_nonproprietary_raw.csv,captopril,50 mg/1,TABLET,ORAL,ANDA074677,Method Pharmaceuticals LLC,58657-737,captopril,CAPTOPRIL,HUMAN PRESCRIPTION DRUG,06/15/2024,N/A,ANDA,1000 TABLET in 1 BOTTLE (58657-737-10),"Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]",N/A,No,12/31/2026
