"broad_group","category","medication","combo","search_type","search_term","source_file","Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:","qc_missing_fields","qc_sparse"
"Respiratory:allergy_Medication","NonSedating_Antihistamines","Doxylamine",FALSE,"nonproprietary","Doxylamine","Doxylamine_nonproprietary_raw.csv","Nighttime Severe Cold and Flu Maximum Strength mini softgels (E)","83059-0095-1","","","","","Shield Pharmaceuticals Corp","","","","","","N/A","","","N/A","N/A","N/A","",3,TRUE
