Proprietary Name,NDC Package Code,Strength,Dosage Form,Route,Appl. No.,Labeler Name,Product NDC,Nonproprietary Name,Substance Name,Product Type Name,Start Marketing Date,End Marketing Date,Market Category,Package Description,Pharm Class,DEA,Sample Package,Listing Record Certified Through:
JANUMET,0006-0078-62,"50 mg/1, 500 mg/1","TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA202270,Merck Sharp & Dohme LLC,0006-0078,sitagliptin and metformin hydrochloride,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,02/02/2012,N/A,NDA,"180 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (0006-0078-62)","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,No,12/31/2027
JANUMET,0006-0078-82,"50 mg/1, 500 mg/1","TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA202270,Merck Sharp & Dohme LLC,0006-0078,sitagliptin and metformin hydrochloride,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,02/02/2012,N/A,NDA,"1000 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (0006-0078-82)","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,No,12/31/2027
JANUMET,0006-0078-28,"50 mg/1, 500 mg/1","TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA202270,Merck Sharp & Dohme LLC,0006-0078,sitagliptin and metformin hydrochloride,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,02/02/2012,N/A,NDA,"2 BOTTLE in 1 CARTON (0006-0078-28) / 14 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (0006-0078-14)","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,Yes,12/31/2027
JANUMET,0006-0078-61,"50 mg/1, 500 mg/1","TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA202270,Merck Sharp & Dohme LLC,0006-0078,sitagliptin and metformin hydrochloride,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,02/02/2012,N/A,NDA,"60 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (0006-0078-61)","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,No,12/31/2027
JANUMET,0006-0080-61,"50 mg/1, 1000 mg/1","TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA202270,Merck Sharp & Dohme LLC,0006-0080,sitagliptin and metformin hydrochloride,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,02/02/2012,N/A,NDA,"60 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (0006-0080-61)","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,No,12/31/2027
JANUMET,0006-0080-62,"50 mg/1, 1000 mg/1","TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA202270,Merck Sharp & Dohme LLC,0006-0080,sitagliptin and metformin hydrochloride,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,02/02/2012,N/A,NDA,"180 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (0006-0080-62)","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,No,12/31/2027
JANUMET,0006-0080-82,"50 mg/1, 1000 mg/1","TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA202270,Merck Sharp & Dohme LLC,0006-0080,sitagliptin and metformin hydrochloride,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,02/02/2012,N/A,NDA,"1000 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (0006-0080-82)","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,No,12/31/2027
JANUMET,0006-0080-28,"50 mg/1, 1000 mg/1","TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA202270,Merck Sharp & Dohme LLC,0006-0080,sitagliptin and metformin hydrochloride,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,02/02/2012,N/A,NDA,"2 BOTTLE in 1 CARTON (0006-0080-28) / 14 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (0006-0080-14)","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,Yes,12/31/2027
JANUMET,0006-0081-82,"100 mg/1, 1000 mg/1","TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA202270,Merck Sharp & Dohme LLC,0006-0081,sitagliptin and metformin hydrochloride,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,02/02/2012,N/A,NDA,"1000 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (0006-0081-82)","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,No,12/31/2027
JANUMET,0006-0081-31,"100 mg/1, 1000 mg/1","TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA202270,Merck Sharp & Dohme LLC,0006-0081,sitagliptin and metformin hydrochloride,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,02/02/2012,N/A,NDA,"30 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (0006-0081-31)","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,No,12/31/2027
JANUMET,0006-0081-14,"100 mg/1, 1000 mg/1","TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA202270,Merck Sharp & Dohme LLC,0006-0081,sitagliptin and metformin hydrochloride,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,02/02/2012,N/A,NDA,"2 BOTTLE in 1 CARTON (0006-0081-14) / 7 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (0006-0081-07)","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,Yes,12/31/2027
JANUMET,0006-0081-54,"100 mg/1, 1000 mg/1","TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA202270,Merck Sharp & Dohme LLC,0006-0081,sitagliptin and metformin hydrochloride,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,02/02/2012,N/A,NDA,"90 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (0006-0081-54)","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,No,12/31/2027
JANUMET,0006-0575-56,"50 mg/1, 500 mg/1","TABLET, FILM COATED",ORAL,NDA022044,Merck Sharp & Dohme LLC,0006-0575,SITAGLIPTIN and METFORMIN HYDROCHLORIDE,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,03/30/2007,N/A,NDA,"4 POUCH in 1 CARTON (0006-0575-56) / 2 BLISTER PACK in 1 POUCH / 7 TABLET, FILM COATED in 1 BLISTER PACK","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,Yes,12/31/2027
JANUMET,0006-0575-03,"50 mg/1, 500 mg/1","TABLET, FILM COATED",ORAL,NDA022044,Merck Sharp & Dohme LLC,0006-0575,SITAGLIPTIN and METFORMIN HYDROCHLORIDE,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,03/30/2007,N/A,NDA,"2 BOTTLE in 1 CARTON (0006-0575-03) / 14 TABLET, FILM COATED in 1 BOTTLE (0006-0575-02)","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,Yes,12/31/2027
JANUMET,0006-0575-61,"50 mg/1, 500 mg/1","TABLET, FILM COATED",ORAL,NDA022044,Merck Sharp & Dohme LLC,0006-0575,SITAGLIPTIN and METFORMIN HYDROCHLORIDE,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,03/30/2007,N/A,NDA,"60 TABLET, FILM COATED in 1 BOTTLE (0006-0575-61)","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,No,12/31/2027
JANUMET,0006-0575-62,"50 mg/1, 500 mg/1","TABLET, FILM COATED",ORAL,NDA022044,Merck Sharp & Dohme LLC,0006-0575,SITAGLIPTIN and METFORMIN HYDROCHLORIDE,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,03/30/2007,N/A,NDA,"180 TABLET, FILM COATED in 1 BOTTLE (0006-0575-62)","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,No,12/31/2027
JANUMET,0006-0575-82,"50 mg/1, 500 mg/1","TABLET, FILM COATED",ORAL,NDA022044,Merck Sharp & Dohme LLC,0006-0575,SITAGLIPTIN and METFORMIN HYDROCHLORIDE,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,03/30/2007,N/A,NDA,"1000 TABLET, FILM COATED in 1 BOTTLE (0006-0575-82)","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,No,12/31/2027
JANUMET,0006-0577-03,"50 mg/1, 1000 mg/1","TABLET, FILM COATED",ORAL,NDA022044,Merck Sharp & Dohme LLC,0006-0577,SITAGLIPTIN and METFORMIN HYDROCHLORIDE,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,03/30/2007,N/A,NDA,"2 BOTTLE in 1 CARTON (0006-0577-03) / 14 TABLET, FILM COATED in 1 BOTTLE (0006-0577-02)","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,Yes,12/31/2027
JANUMET,0006-0577-56,"50 mg/1, 1000 mg/1","TABLET, FILM COATED",ORAL,NDA022044,Merck Sharp & Dohme LLC,0006-0577,SITAGLIPTIN and METFORMIN HYDROCHLORIDE,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,03/30/2007,N/A,NDA,"4 POUCH in 1 CARTON (0006-0577-56) / 2 BLISTER PACK in 1 POUCH / 7 TABLET, FILM COATED in 1 BLISTER PACK","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,Yes,12/31/2027
JANUMET,0006-0577-61,"50 mg/1, 1000 mg/1","TABLET, FILM COATED",ORAL,NDA022044,Merck Sharp & Dohme LLC,0006-0577,SITAGLIPTIN and METFORMIN HYDROCHLORIDE,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,03/30/2007,N/A,NDA,"60 TABLET, FILM COATED in 1 BOTTLE (0006-0577-61)","Biguanide [EPC], Biguanides [CS], Dipeptidyl Peptidase 4 Inhibitor [EPC], Dipeptidyl Peptidase 4 Inhibitors [MoA]",N/A,No,12/31/2027
