Proprietary Name,NDC Package Code,Strength,Dosage Form,Route,Appl. No.,Labeler Name,Product NDC,Nonproprietary Name,Substance Name,Product Type Name,Start Marketing Date,End Marketing Date,Market Category,Package Description,Pharm Class,DEA,Sample Package,Listing Record Certified Through:
Synjardy,0597-0159-18,"5 mg/1, 500 mg/1",TABLET,ORAL,NDA206111,"Boehringer Ingelheim Pharmaceuticals, Inc.",0597-0159,empagliflozin and metformin hydrochloride,EMPAGLIFLOZIN; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/12/2015,N/A,NDA,180 TABLET in 1 BOTTLE (0597-0159-18),"Biguanide [EPC], Biguanides [CS], Sodium-Glucose Cotransporter 2 Inhibitor [EPC], Sodium-Glucose Transporter 2 Inhibitors [MoA]",N/A,No,12/31/2027
Synjardy,0597-0159-60,"5 mg/1, 500 mg/1",TABLET,ORAL,NDA206111,"Boehringer Ingelheim Pharmaceuticals, Inc.",0597-0159,empagliflozin and metformin hydrochloride,EMPAGLIFLOZIN; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/12/2015,N/A,NDA,60 TABLET in 1 BOTTLE (0597-0159-60),"Biguanide [EPC], Biguanides [CS], Sodium-Glucose Cotransporter 2 Inhibitor [EPC], Sodium-Glucose Transporter 2 Inhibitors [MoA]",N/A,No,12/31/2027
Synjardy,0597-0168-66,"12.5 mg/1, 1000 mg/1",TABLET,ORAL,NDA206111,"Boehringer Ingelheim Pharmaceuticals, Inc.",0597-0168,empagliflozin and metformin hydrochloride,EMPAGLIFLOZIN; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/12/2015,12/31/2026,NDA,1 BOTTLE in 1 CARTON (0597-0168-66) / 14 TABLET in 1 BOTTLE,"Biguanide [EPC], Biguanides [CS], Sodium-Glucose Cotransporter 2 Inhibitor [EPC], Sodium-Glucose Transporter 2 Inhibitors [MoA]",N/A,No,12/31/2027
Synjardy,0597-0168-18,"12.5 mg/1, 1000 mg/1",TABLET,ORAL,NDA206111,"Boehringer Ingelheim Pharmaceuticals, Inc.",0597-0168,empagliflozin and metformin hydrochloride,EMPAGLIFLOZIN; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/12/2015,N/A,NDA,180 TABLET in 1 BOTTLE (0597-0168-18),"Biguanide [EPC], Biguanides [CS], Sodium-Glucose Cotransporter 2 Inhibitor [EPC], Sodium-Glucose Transporter 2 Inhibitors [MoA]",N/A,No,12/31/2027
Synjardy,0597-0168-60,"12.5 mg/1, 1000 mg/1",TABLET,ORAL,NDA206111,"Boehringer Ingelheim Pharmaceuticals, Inc.",0597-0168,empagliflozin and metformin hydrochloride,EMPAGLIFLOZIN; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/12/2015,N/A,NDA,60 TABLET in 1 BOTTLE (0597-0168-60),"Biguanide [EPC], Biguanides [CS], Sodium-Glucose Cotransporter 2 Inhibitor [EPC], Sodium-Glucose Transporter 2 Inhibitors [MoA]",N/A,No,12/31/2027
Synjardy,0597-0175-60,"5 mg/1, 1000 mg/1",TABLET,ORAL,NDA206111,"Boehringer Ingelheim Pharmaceuticals, Inc.",0597-0175,empagliflozin and metformin hydrochloride,EMPAGLIFLOZIN; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/12/2015,N/A,NDA,60 TABLET in 1 BOTTLE (0597-0175-60),"Biguanide [EPC], Biguanides [CS], Sodium-Glucose Cotransporter 2 Inhibitor [EPC], Sodium-Glucose Transporter 2 Inhibitors [MoA]",N/A,No,12/31/2027
Synjardy,0597-0175-18,"5 mg/1, 1000 mg/1",TABLET,ORAL,NDA206111,"Boehringer Ingelheim Pharmaceuticals, Inc.",0597-0175,empagliflozin and metformin hydrochloride,EMPAGLIFLOZIN; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/12/2015,N/A,NDA,180 TABLET in 1 BOTTLE (0597-0175-18),"Biguanide [EPC], Biguanides [CS], Sodium-Glucose Cotransporter 2 Inhibitor [EPC], Sodium-Glucose Transporter 2 Inhibitors [MoA]",N/A,No,12/31/2027
Synjardy,0597-0180-18,"12.5 mg/1, 500 mg/1",TABLET,ORAL,NDA206111,"Boehringer Ingelheim Pharmaceuticals, Inc.",0597-0180,empagliflozin and metformin hydrochloride,EMPAGLIFLOZIN; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/12/2015,N/A,NDA,180 TABLET in 1 BOTTLE (0597-0180-18),"Biguanide [EPC], Biguanides [CS], Sodium-Glucose Cotransporter 2 Inhibitor [EPC], Sodium-Glucose Transporter 2 Inhibitors [MoA]",N/A,No,12/31/2027
Synjardy,0597-0180-60,"12.5 mg/1, 500 mg/1",TABLET,ORAL,NDA206111,"Boehringer Ingelheim Pharmaceuticals, Inc.",0597-0180,empagliflozin and metformin hydrochloride,EMPAGLIFLOZIN; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/12/2015,N/A,NDA,60 TABLET in 1 BOTTLE (0597-0180-60),"Biguanide [EPC], Biguanides [CS], Sodium-Glucose Cotransporter 2 Inhibitor [EPC], Sodium-Glucose Transporter 2 Inhibitors [MoA]",N/A,No,12/31/2027
Synjardy,0597-0280-73,"10 mg/1, 1000 mg/1","TABLET, EXTENDED RELEASE",ORAL,NDA208658,"Boehringer Ingelheim Pharmaceuticals, Inc.",0597-0280,"empagliflozin, metformin hydrochloride",EMPAGLIFLOZIN; METFORMIN HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,12/10/2016,N/A,NDA,"30 TABLET, EXTENDED RELEASE in 1 BOTTLE (0597-0280-73)","Biguanide [EPC], Biguanides [CS], Sodium-Glucose Cotransporter 2 Inhibitor [EPC], Sodium-Glucose Transporter 2 Inhibitors [MoA]",N/A,No,12/31/2027
