"broad_group","category","medication","combo","search_type","search_term","source_file","Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:","qc_missing_fields","qc_sparse","qc_conflict"
"Respiratory:allergy_Medication","Other_Asthma_Medications","AlbuterolSulfate",FALSE,"nonproprietary","AlbuterolSulfate","AlbuterolSulfate_nonproprietary_raw.csv","AIRSUPRA","0310-9080-12","90 ug/1,                         80  ug/1","AEROSOL, METERED","RESPIRATORY (INHALATION)","NDA214070","AstraZeneca Pharmaceuticals LP","0310-9080","Albuterol sulfate and budesonide","ALBUTEROL SULFATE;  BUDESONIDE","HUMAN PRESCRIPTION DRUG","10/02/2023","N/A","NDA","1 INHALER in 1 CARTON (0310-9080-12)  / 120 AEROSOL, METERED in 1 INHALER","Adrenergic beta2-Agonists [MoA],  Corticosteroid Hormone Receptor Agonists [MoA],  Corticosteroid [EPC],  beta2-Adrenergic Agonist [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"Respiratory:allergy_Medication","Other_Asthma_Medications","AlbuterolSulfate",FALSE,"nonproprietary","AlbuterolSulfate","AlbuterolSulfate_nonproprietary_raw.csv","AIRSUPRA","0310-9080-28","90 ug/1,                         80  ug/1","AEROSOL, METERED","RESPIRATORY (INHALATION)","NDA214070","AstraZeneca Pharmaceuticals LP","0310-9080","Albuterol sulfate and budesonide","ALBUTEROL SULFATE;  BUDESONIDE","HUMAN PRESCRIPTION DRUG","10/02/2023","N/A","NDA","1 INHALER in 1 CARTON (0310-9080-28)  / 28 AEROSOL, METERED in 1 INHALER","Adrenergic beta2-Agonists [MoA],  Corticosteroid Hormone Receptor Agonists [MoA],  Corticosteroid [EPC],  beta2-Adrenergic Agonist [EPC]","N/A","Yes","12/31/2026",0,FALSE,FALSE
"Respiratory:allergy_Medication","Other_Asthma_Medications","AlbuterolSulfate",FALSE,"nonproprietary","AlbuterolSulfate","AlbuterolSulfate_nonproprietary_raw.csv","ALBUTEROL SULFATE","50090-5179-0","90 ug/1","INHALANT","RESPIRATORY (INHALATION)","ANDA209959","A-S Medication Solutions","50090-5179","albuterol sulfate","ALBUTEROL SULFATE","HUMAN PRESCRIPTION DRUG","09/28/2020","N/A","ANDA","1 CANISTER in 1 CARTON (50090-5179-0)  / 200 INHALANT in 1 CANISTER","Adrenergic beta2-Agonists [MoA],  beta2-Adrenergic Agonist [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"Respiratory:allergy_Medication","Other_Asthma_Medications","AlbuterolSulfate",FALSE,"nonproprietary","AlbuterolSulfate","AlbuterolSulfate_nonproprietary_raw.csv","ALBUTEROL SULFATE","50090-5179-1","90 ug/1","INHALANT","RESPIRATORY (INHALATION)","ANDA209959","A-S Medication Solutions","50090-5179","albuterol sulfate","ALBUTEROL SULFATE","HUMAN PRESCRIPTION DRUG","10/06/2020","N/A","ANDA","144 CANISTER in 1 CASE (50090-5179-1)  / 200 INHALANT in 1 CANISTER","Adrenergic beta2-Agonists [MoA],  beta2-Adrenergic Agonist [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"Respiratory:allergy_Medication","Other_Asthma_Medications","AlbuterolSulfate",FALSE,"nonproprietary","AlbuterolSulfate","AlbuterolSulfate_nonproprietary_raw.csv","ALBUTEROL SULFATE","50090-5735-1","90 ug/1","INHALANT","RESPIRATORY (INHALATION)","ANDA209959","A-S Medication Solutions","50090-5735","albuterol sulfate","ALBUTEROL SULFATE","HUMAN PRESCRIPTION DRUG","12/19/2022","N/A","ANDA","96 CANISTER in 1 CASE (50090-5735-1)  / 200 INHALANT in 1 CANISTER","Adrenergic beta2-Agonists [MoA],  beta2-Adrenergic Agonist [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"Respiratory:allergy_Medication","Other_Asthma_Medications","AlbuterolSulfate",FALSE,"nonproprietary","AlbuterolSulfate","AlbuterolSulfate_nonproprietary_raw.csv","ALBUTEROL SULFATE","51662-1267-1","90 ug/1","AEROSOL, METERED","RESPIRATORY (INHALATION)","NDA020983","HF Acquisition Co LLC, DBA HealthFirst","51662-1267","ALBUTEROL SULFATE","ALBUTEROL SULFATE","HUMAN PRESCRIPTION DRUG","09/22/2018","N/A","NDA","1 INHALER in 1 CARTON (51662-1267-1)  / 60 AEROSOL, METERED in 1 INHALER","Adrenergic beta2-Agonists [MoA],  beta2-Adrenergic Agonist [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"Respiratory:allergy_Medication","Other_Asthma_Medications","AlbuterolSulfate",FALSE,"nonproprietary","AlbuterolSulfate","AlbuterolSulfate_nonproprietary_raw.csv","ALBUTEROL SULFATE","51662-1267-9","90 ug/1","AEROSOL, METERED","RESPIRATORY (INHALATION)","NDA020983","HF Acquisition Co LLC, DBA HealthFirst","51662-1267","ALBUTEROL SULFATE","ALBUTEROL SULFATE","HUMAN PRESCRIPTION DRUG","09/22/2018","N/A","NDA","60 AEROSOL, METERED in 1 INHALER (51662-1267-9)","Adrenergic beta2-Agonists [MoA],  beta2-Adrenergic Agonist [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"Respiratory:allergy_Medication","Other_Asthma_Medications","AlbuterolSulfate",FALSE,"nonproprietary","AlbuterolSulfate","AlbuterolSulfate_nonproprietary_raw.csv","ALBUTEROL SULFATE","51662-1499-1","2.5 mg/3mL","SOLUTION","RESPIRATORY (INHALATION)","ANDA074880","HF Acquisition Co LLC, DBA HealthFirst","51662-1499","ALBUTEROL SULFATE","ALBUTEROL SULFATE","HUMAN PRESCRIPTION DRUG","01/29/2020","N/A","ANDA","5 VIAL, SINGLE-DOSE in 1 POUCH (51662-1499-1)  / 3 mL in 1 VIAL, SINGLE-DOSE","Adrenergic beta2-Agonists [MoA],  beta2-Adrenergic Agonist [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"Respiratory:allergy_Medication","Other_Asthma_Medications","AlbuterolSulfate",FALSE,"nonproprietary","AlbuterolSulfate","AlbuterolSulfate_nonproprietary_raw.csv","ALBUTEROL SULFATE","51662-1513-1","90 ug/1","AEROSOL, METERED","RESPIRATORY (INHALATION)","ANDA203760","HF Acquisition Co LLC, DBA HealthFirst","51662-1513","ALBUTEROL SULFATE","ALBUTEROL SULFATE","HUMAN PRESCRIPTION DRUG","08/18/2020","N/A","ANDA","1 INHALER in 1 CARTON (51662-1513-1)  / 200 AEROSOL, METERED in 1 INHALER","Adrenergic beta2-Agonists [MoA],  beta2-Adrenergic Agonist [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"Respiratory:allergy_Medication","Other_Asthma_Medications","AlbuterolSulfate",FALSE,"nonproprietary","AlbuterolSulfate","AlbuterolSulfate_nonproprietary_raw.csv","ALBUTEROL SULFATE","59651-183-25",".63 mg/3mL","SOLUTION","RESPIRATORY (INHALATION)","ANDA211888","Aurobindo Pharma Limited","59651-183","ALBUTEROL SULFATE","ALBUTEROL SULFATE","HUMAN PRESCRIPTION DRUG","04/20/2020","N/A","ANDA","5 POUCH in 1 CARTON (59651-183-25)  / 5 VIAL in 1 POUCH / 3 mL in 1 VIAL","Adrenergic beta2-Agonists [MoA],  beta2-Adrenergic Agonist [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
