NDC Package Code,category,medication,combo,search_type,search_term,source_file,Proprietary Name,Strength,Dosage Form,Route,Appl. No.,Labeler Name,Product NDC,Nonproprietary Name,Substance Name,Product Type Name,Start Marketing Date,End Marketing Date,Market Category,Package Description,Pharm Class,DEA,Sample Package,Listing Record Certified Through:
60631-040-30,ARBs,AzilsartanMedoxomil,FALSE,proprietary,Edarbi,AzilsartanMedoxomil_Edarbi_proprietary_raw.csv,Edarbi,40 mg/1,TABLET,ORAL,NDA200796,"Azurity Pharmaceuticals, Inc.",60631-040,Azilsartan kamedoxomil,AZILSARTAN KAMEDOXOMIL,HUMAN PRESCRIPTION DRUG,02/01/2013,N/A,NDA,30 TABLET in 1 BOTTLE (60631-040-30),"Angiotensin 2 Receptor Blocker [EPC],  Angiotensin 2 Type 1 Receptor Antagonists [MoA],  Decreased Blood Pressure [PE]",N/A,No,12/31/2026
60631-040-77,ARBs,AzilsartanMedoxomil,FALSE,proprietary,Edarbi,AzilsartanMedoxomil_Edarbi_proprietary_raw.csv,Edarbi,40 mg/1,TABLET,ORAL,NDA200796,"Azurity Pharmaceuticals, Inc.",60631-040,Azilsartan kamedoxomil,AZILSARTAN KAMEDOXOMIL,HUMAN PRESCRIPTION DRUG,02/01/2017,N/A,NDA,7 TABLET in 1 BOTTLE (60631-040-77),"Angiotensin 2 Receptor Blocker [EPC],  Angiotensin 2 Type 1 Receptor Antagonists [MoA],  Decreased Blood Pressure [PE]",N/A,No,12/31/2026
60631-080-30,ARBs,AzilsartanMedoxomil,FALSE,proprietary,Edarbi,AzilsartanMedoxomil_Edarbi_proprietary_raw.csv,Edarbi,80 mg/1,TABLET,ORAL,NDA200796,"Azurity Pharmaceuticals, Inc.",60631-080,Azilsartan kamedoxomil,AZILSARTAN KAMEDOXOMIL,HUMAN PRESCRIPTION DRUG,02/01/2013,N/A,NDA,30 TABLET in 1 BOTTLE (60631-080-30),"Angiotensin 2 Receptor Blocker [EPC],  Angiotensin 2 Type 1 Receptor Antagonists [MoA],  Decreased Blood Pressure [PE]",N/A,No,12/31/2026
60631-080-77,ARBs,AzilsartanMedoxomil,FALSE,proprietary,Edarbi,AzilsartanMedoxomil_Edarbi_proprietary_raw.csv,Edarbi,80 mg/1,TABLET,ORAL,NDA200796,"Azurity Pharmaceuticals, Inc.",60631-080,Azilsartan kamedoxomil,AZILSARTAN KAMEDOXOMIL,HUMAN PRESCRIPTION DRUG,02/01/2017,N/A,NDA,7 TABLET in 1 BOTTLE (60631-080-77),"Angiotensin 2 Receptor Blocker [EPC],  Angiotensin 2 Type 1 Receptor Antagonists [MoA],  Decreased Blood Pressure [PE]",N/A,No,12/31/2026
70748-236-06,ARBs,AzilsartanMedoxomil,FALSE,nonproprietary,AzilsartanMedoxomil,AzilsartanMedoxomil_nonproprietary_raw.csv,Azilsartan medoxomil,40 mg/1,TABLET,ORAL,ANDA214489,"Lupin Pharmaceuticals, Inc.",70748-236,Azilsartan medoxomil,AZILSARTAN KAMEDOXOMIL,HUMAN PRESCRIPTION DRUG,05/14/2026,N/A,ANDA,30 TABLET in 1 BOTTLE (70748-236-06),"Angiotensin 2 Receptor Blocker [EPC],  Angiotensin 2 Type 1 Receptor Antagonists [MoA],  Decreased Blood Pressure [PE]",N/A,No,12/31/2027
70748-237-06,ARBs,AzilsartanMedoxomil,FALSE,nonproprietary,AzilsartanMedoxomil,AzilsartanMedoxomil_nonproprietary_raw.csv,Azilsartan medoxomil,80 mg/1,TABLET,ORAL,ANDA214489,"Lupin Pharmaceuticals, Inc.",70748-237,Azilsartan medoxomil,AZILSARTAN KAMEDOXOMIL,HUMAN PRESCRIPTION DRUG,05/14/2026,N/A,ANDA,30 TABLET in 1 BOTTLE (70748-237-06),"Angiotensin 2 Receptor Blocker [EPC],  Angiotensin 2 Type 1 Receptor Antagonists [MoA],  Decreased Blood Pressure [PE]",N/A,No,12/31/2027
