NDC Package Code,category,medication,combo,search_type,search_term,source_file,Proprietary Name,Strength,Dosage Form,Route,Appl. No.,Labeler Name,Product NDC,Nonproprietary Name,Substance Name,Product Type Name,Start Marketing Date,End Marketing Date,Market Category,Package Description,Pharm Class,DEA,Sample Package,Listing Record Certified Through:
29300-215-13,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan and Hydrochlorothiazide,"12.5 mg/1,                         150  mg/1","TABLET, FILM COATED",ORAL,ANDA207018,"Unichem Pharmaceuticals (USA), Inc.",29300-215,Irbesartan and Hydrochlorothiazide,HYDROCHLOROTHIAZIDE;  IRBESARTAN,HUMAN PRESCRIPTION DRUG,03/31/2018,N/A,ANDA,"30 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (29300-215-13)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]",N/A,No,12/31/2026
29300-215-19,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan and Hydrochlorothiazide,"12.5 mg/1,                         150  mg/1","TABLET, FILM COATED",ORAL,ANDA207018,"Unichem Pharmaceuticals (USA), Inc.",29300-215,Irbesartan and Hydrochlorothiazide,HYDROCHLOROTHIAZIDE;  IRBESARTAN,HUMAN PRESCRIPTION DRUG,03/31/2018,N/A,ANDA,"90 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (29300-215-19)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]",N/A,No,12/31/2026
29300-216-10,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan and Hydrochlorothiazide,"12.5 mg/1,                         300  mg/1","TABLET, FILM COATED",ORAL,ANDA207018,"Unichem Pharmaceuticals (USA), Inc.",29300-216,Irbesartan and Hydrochlorothiazide,HYDROCHLOROTHIAZIDE;  IRBESARTAN,HUMAN PRESCRIPTION DRUG,03/31/2018,N/A,ANDA,"1000 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (29300-216-10)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]",N/A,No,12/31/2026
29300-216-13,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan and Hydrochlorothiazide,"12.5 mg/1,                         300  mg/1","TABLET, FILM COATED",ORAL,ANDA207018,"Unichem Pharmaceuticals (USA), Inc.",29300-216,Irbesartan and Hydrochlorothiazide,HYDROCHLOROTHIAZIDE;  IRBESARTAN,HUMAN PRESCRIPTION DRUG,03/31/2018,N/A,ANDA,"30 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (29300-216-13)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]",N/A,No,12/31/2026
29300-216-19,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan and Hydrochlorothiazide,"12.5 mg/1,                         300  mg/1","TABLET, FILM COATED",ORAL,ANDA207018,"Unichem Pharmaceuticals (USA), Inc.",29300-216,Irbesartan and Hydrochlorothiazide,HYDROCHLOROTHIAZIDE;  IRBESARTAN,HUMAN PRESCRIPTION DRUG,03/31/2018,N/A,ANDA,"90 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (29300-216-19)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]",N/A,No,12/31/2026
31722-160-05,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,75 mg/1,TABLET,ORAL,ANDA204774,"Camber Pharmaceuticals, Inc.",31722-160,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,10/06/2016,N/A,ANDA,500 TABLET in 1 BOTTLE (31722-160-05),"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2026
31722-161-10,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,150 mg/1,TABLET,ORAL,ANDA204774,"Camber Pharmaceuticals, Inc.",31722-161,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,10/06/2016,N/A,ANDA,1000 TABLET in 1 BOTTLE (31722-161-10),"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2026
31722-162-05,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,300 mg/1,TABLET,ORAL,ANDA204774,"Camber Pharmaceuticals, Inc.",31722-162,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,10/06/2016,N/A,ANDA,500 TABLET in 1 BOTTLE (31722-162-05),"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2026
31722-729-05,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,75 mg/1,TABLET,ORAL,ANDA202910,"Camber Pharmaceuticals, Inc.",31722-729,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,09/27/2012,N/A,ANDA,500 TABLET in 1 BOTTLE (31722-729-05),"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2027
31722-729-10,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,75 mg/1,TABLET,ORAL,ANDA202910,"Camber Pharmaceuticals, Inc.",31722-729,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,03/06/2025,N/A,ANDA,1000 TABLET in 1 BOTTLE (31722-729-10),"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2027
31722-729-30,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,75 mg/1,TABLET,ORAL,ANDA202910,"Camber Pharmaceuticals, Inc.",31722-729,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,09/27/2012,N/A,ANDA,30 TABLET in 1 BOTTLE (31722-729-30),"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2027
31722-729-31,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,75 mg/1,TABLET,ORAL,ANDA202910,"Camber Pharmaceuticals, Inc.",31722-729,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,09/27/2012,N/A,ANDA,120 BLISTER PACK in 1 CARTON (31722-729-31)  / 10 TABLET in 1 BLISTER PACK,"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2027
31722-729-90,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,75 mg/1,TABLET,ORAL,ANDA202910,"Camber Pharmaceuticals, Inc.",31722-729,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,09/27/2012,N/A,ANDA,90 TABLET in 1 BOTTLE (31722-729-90),"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2027
31722-730-05,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,150 mg/1,TABLET,ORAL,ANDA202910,"Camber Pharmaceuticals, Inc.",31722-730,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,09/27/2012,N/A,ANDA,500 TABLET in 1 BOTTLE (31722-730-05),"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2027
31722-730-10,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,150 mg/1,TABLET,ORAL,ANDA202910,"Camber Pharmaceuticals, Inc.",31722-730,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,03/06/2025,N/A,ANDA,1000 TABLET in 1 BOTTLE (31722-730-10),"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2027
31722-730-30,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,150 mg/1,TABLET,ORAL,ANDA202910,"Camber Pharmaceuticals, Inc.",31722-730,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,09/27/2012,N/A,ANDA,30 TABLET in 1 BOTTLE (31722-730-30),"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2027
31722-730-31,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,150 mg/1,TABLET,ORAL,ANDA202910,"Camber Pharmaceuticals, Inc.",31722-730,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,09/27/2012,N/A,ANDA,120 BLISTER PACK in 1 CARTON (31722-730-31)  / 10 TABLET in 1 BLISTER PACK,"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2027
31722-730-90,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,150 mg/1,TABLET,ORAL,ANDA202910,"Camber Pharmaceuticals, Inc.",31722-730,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,09/27/2012,N/A,ANDA,90 TABLET in 1 BOTTLE (31722-730-90),"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2027
31722-731-05,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,300 mg/1,TABLET,ORAL,ANDA202910,"Camber Pharmaceuticals, Inc.",31722-731,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,09/27/2012,N/A,ANDA,500 TABLET in 1 BOTTLE (31722-731-05),"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2027
31722-731-10,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,300 mg/1,TABLET,ORAL,ANDA202910,"Camber Pharmaceuticals, Inc.",31722-731,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,03/06/2025,N/A,ANDA,1000 TABLET in 1 BOTTLE (31722-731-10),"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2027
31722-731-30,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,300 mg/1,TABLET,ORAL,ANDA202910,"Camber Pharmaceuticals, Inc.",31722-731,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,09/27/2012,N/A,ANDA,30 TABLET in 1 BOTTLE (31722-731-30),"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2027
31722-731-31,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,300 mg/1,TABLET,ORAL,ANDA202910,"Camber Pharmaceuticals, Inc.",31722-731,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,09/27/2012,N/A,ANDA,120 BLISTER PACK in 1 CARTON (31722-731-31)  / 10 TABLET in 1 BLISTER PACK,"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2027
31722-731-90,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,300 mg/1,TABLET,ORAL,ANDA202910,"Camber Pharmaceuticals, Inc.",31722-731,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,09/27/2012,N/A,ANDA,90 TABLET in 1 BOTTLE (31722-731-90),"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2027
33342-047-07,ARBs,Irbesartan,FALSE,nonproprietary,Irbesartan,Irbesartan_nonproprietary_raw.csv,Irbesartan,75 mg/1,TABLET,ORAL,ANDA202254,Macleods Pharmaceuticals Limited,33342-047,Irbesartan,IRBESARTAN,HUMAN PRESCRIPTION DRUG,09/27/2012,N/A,ANDA,30 TABLET in 1 BOTTLE (33342-047-07),"Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]",N/A,No,12/31/2027
