NDC Package Code,category,medication,combo,search_type,search_term,source_file,Proprietary Name,Strength,Dosage Form,Route,Appl. No.,Labeler Name,Product NDC,Nonproprietary Name,Substance Name,Product Type Name,Start Marketing Date,End Marketing Date,Market Category,Package Description,Pharm Class,DEA,Sample Package,Listing Record Certified Through:
0024-5855-30,ARBs,IrbesartanHydrochlorothiazide,TRUE,proprietary,Avalide,IrbesartanHydrochlorothiazide_combo_Avalide_proprietary_raw.csv,Avalide,"12.5 mg/1,                         150  mg/1","TABLET, FILM COATED",ORAL,NDA020758,Sanofi-Aventis U.S. LLC,0024-5855,irbesartan and hydrochlorothiazide,HYDROCHLOROTHIAZIDE;  IRBESARTAN,HUMAN PRESCRIPTION DRUG,01/01/2013,N/A,NDA,"30 TABLET, FILM COATED in 1 BOTTLE (0024-5855-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]",N/A,No,12/31/2026
0024-5856-30,ARBs,IrbesartanHydrochlorothiazide,TRUE,proprietary,Avalide,IrbesartanHydrochlorothiazide_combo_Avalide_proprietary_raw.csv,Avalide,"12.5 mg/1,                         300  mg/1","TABLET, FILM COATED",ORAL,NDA020758,Sanofi-Aventis U.S. LLC,0024-5856,irbesartan and hydrochlorothiazide,HYDROCHLOROTHIAZIDE;  IRBESARTAN,HUMAN PRESCRIPTION DRUG,01/01/2013,N/A,NDA,"30 TABLET, FILM COATED in 1 BOTTLE (0024-5856-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]",N/A,No,12/31/2026
