Proprietary Name,NDC Package Code,Strength,Dosage Form,Route,Appl. No.,Labeler Name,Product NDC,Nonproprietary Name,Substance Name,Product Type Name,Start Marketing Date,End Marketing Date,Market Category,Package Description,Pharm Class,DEA,Sample Package,Listing Record Certified Through:
UNASYN,0049-0013-83,"1 g/1, .5 g/1","INJECTION, POWDER, FOR SOLUTION",INTRAMUSCULAR; INTRAVENOUS,NDA050608,Roerig,0049-0013,ampicillin sodium and sulbactam sodium,AMPICILLIN SODIUM; SULBACTAM SODIUM,HUMAN PRESCRIPTION DRUG,11/22/1991,N/A,NDA,"10 VIAL in 1 CARTON (0049-0013-83) / 1 INJECTION, POWDER, FOR SOLUTION in 1 VIAL (0049-0013-81)","Penicillin-class Antibacterial [EPC], Penicillins [CS], beta Lactamase Inhibitor [EPC], beta Lactamase Inhibitors [MoA]",N/A,No,12/31/2027
UNASYN,0049-0014-83,"2 g/1, 1 g/1","INJECTION, POWDER, FOR SOLUTION",INTRAMUSCULAR; INTRAVENOUS,NDA050608,Roerig,0049-0014,ampicillin sodium and sulbactam sodium,AMPICILLIN SODIUM; SULBACTAM SODIUM,HUMAN PRESCRIPTION DRUG,11/22/1991,N/A,NDA,"10 VIAL in 1 CARTON (0049-0014-83) / 1 INJECTION, POWDER, FOR SOLUTION in 1 VIAL (0049-0014-81)","Penicillin-class Antibacterial [EPC], Penicillins [CS], beta Lactamase Inhibitor [EPC], beta Lactamase Inhibitors [MoA]",N/A,No,12/31/2027
UNASYN,0049-0024-28,"100 mg/mL, 50 mg/mL","INJECTION, POWDER, FOR SOLUTION",INTRAMUSCULAR; INTRAVENOUS,NDA050608,Roerig,0049-0024,ampicillin sodium and sulbactam sodium,AMPICILLIN SODIUM; SULBACTAM SODIUM,HUMAN PRESCRIPTION DRUG,11/22/1991,N/A,NDA,"1 VIAL, PHARMACY BULK PACKAGE in 1 CARTON (0049-0024-28) / 100 mL in 1 VIAL, PHARMACY BULK PACKAGE","Penicillin-class Antibacterial [EPC], Penicillins [CS], beta Lactamase Inhibitor [EPC], beta Lactamase Inhibitors [MoA]",N/A,No,12/31/2027
