"category","medication","combo","search_type","search_term","source_file","Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:","qc_missing_fields","qc_sparse"
"ARBs","LosartanPotassium",FALSE,"nonproprietary","LosartanPotassium","LosartanPotassium_nonproprietary_raw.csv","Losartan Potassium (E)","67296-2225-1","","","","","Redpharm Drug","","","","","","N/A","","","N/A","N/A","N/A","",3,TRUE
