Proprietary Name,NDC Package Code,Strength,Dosage Form,Route,Appl. No.,Labeler Name,Product NDC,Nonproprietary Name,Substance Name,Product Type Name,Start Marketing Date,End Marketing Date,Market Category,Package Description,Pharm Class,DEA,Sample Package,Listing Record Certified Through:
Bactrim,49708-145-01,"400 mg/1, 80 mg/1",TABLET,ORAL,NDA017377,"Sun Pharmaceutical Industries, Inc",49708-145,sulfamethoxazole and Trimethoprim,SULFAMETHOXAZOLE; TRIMETHOPRIM,HUMAN PRESCRIPTION DRUG,11/01/2004,N/A,NDA,"100 TABLET in 1 BOTTLE, PLASTIC (49708-145-01)","Cytochrome P450 2C8 Inhibitors [MoA], Cytochrome P450 2C9 Inhibitors [MoA], Dihydrofolate Reductase Inhibitor Antibacterial [EPC], Dihydrofolate Reductase Inhibitors [MoA], Organic Cation Transporter 2 Inhibitors [MoA], Sulfonamide Antimicrobial [EPC], Sulfonamides [CS]",N/A,No,12/31/2026
Bactrim DS,49708-146-01,"800 mg/1, 160 mg/1",TABLET,ORAL,NDA017377,"Sun Pharmaceutical Industries, Inc",49708-146,sulfamethoxazole and Trimethoprim,SULFAMETHOXAZOLE; TRIMETHOPRIM,HUMAN PRESCRIPTION DRUG,11/01/2004,N/A,NDA,"100 TABLET in 1 BOTTLE, PLASTIC (49708-146-01)","Cytochrome P450 2C8 Inhibitors [MoA], Cytochrome P450 2C9 Inhibitors [MoA], Dihydrofolate Reductase Inhibitor Antibacterial [EPC], Dihydrofolate Reductase Inhibitors [MoA], Organic Cation Transporter 2 Inhibitors [MoA], Sulfonamide Antimicrobial [EPC], Sulfonamides [CS]",N/A,No,12/31/2026
