Proprietary Name,NDC Package Code,Strength,Dosage Form,Route,Appl. No.,Labeler Name,Product NDC,Nonproprietary Name,Substance Name,Product Type Name,Start Marketing Date,End Marketing Date,Market Category,Package Description,Pharm Class,DEA,Sample Package,Listing Record Certified Through:
DORYX MPC,51862-560-00,60 mg/1,"TABLET, DELAYED RELEASE",ORAL,NDA050795,Mayne Pharma Commercial LLC,51862-560,doxycycline hyclate,DOXYCYCLINE HYCLATE,HUMAN PRESCRIPTION DRUG,01/02/2023,N/A,NDA,"1 BOTTLE in 1 CARTON (51862-560-00) / 6 TABLET, DELAYED RELEASE in 1 BOTTLE","Tetracycline-class Drug [EPC], Tetracyclines [CS]",N/A,No,12/31/2027
DORYX MPC,51862-560-60,60 mg/1,"TABLET, DELAYED RELEASE",ORAL,NDA050795,Mayne Pharma Commercial LLC,51862-560,doxycycline hyclate,DOXYCYCLINE HYCLATE,HUMAN PRESCRIPTION DRUG,05/13/2024,N/A,NDA,"60 TABLET, DELAYED RELEASE in 1 BOTTLE (51862-560-60)","Tetracycline-class Drug [EPC], Tetracyclines [CS]",N/A,No,12/31/2027
