Proprietary Name,NDC Package Code,Strength,Dosage Form,Route,Appl. No.,Labeler Name,Product NDC,Nonproprietary Name,Substance Name,Product Type Name,Start Marketing Date,End Marketing Date,Market Category,Package Description,Pharm Class,DEA,Sample Package,Listing Record Certified Through:
NP Thyroid,17224-502-28,"4.5 ug/1, 19 ug/1",TABLET,ORAL,,Calvin Scott & Co Inc.,17224-502,Thyroid tablets,LEVOTHYROXINE; LIOTHYRONINE,HUMAN OTC DRUG,08/01/2025,N/A,UNAPPROVED DRUG OTHER,28 TABLET in 1 BOTTLE (17224-502-28),"Thyroxine [CS], Triiodothyronine [CS], l-Thyroxine [EPC], l-Triiodothyronine [EPC]",N/A,No,12/31/2026
NP Thyroid,17224-502-30,"4.5 ug/1, 19 ug/1",TABLET,ORAL,,Calvin Scott & Co Inc.,17224-502,Thyroid tablets,LEVOTHYROXINE; LIOTHYRONINE,HUMAN OTC DRUG,08/01/2025,N/A,UNAPPROVED DRUG OTHER,30 TABLET in 1 BOTTLE (17224-502-30),"Thyroxine [CS], Triiodothyronine [CS], l-Thyroxine [EPC], l-Triiodothyronine [EPC]",N/A,No,12/31/2026
NP Thyroid,17224-502-60,"4.5 ug/1, 19 ug/1",TABLET,ORAL,,Calvin Scott & Co Inc.,17224-502,Thyroid tablets,LEVOTHYROXINE; LIOTHYRONINE,HUMAN OTC DRUG,08/01/2025,N/A,UNAPPROVED DRUG OTHER,60 TABLET in 1 BOTTLE (17224-502-60),"Thyroxine [CS], Triiodothyronine [CS], l-Thyroxine [EPC], l-Triiodothyronine [EPC]",N/A,No,12/31/2026
NP Thyroid,17224-503-28,"38 ug/1, 9 ug/1",TABLET,ORAL,,Calvin Scott & Co Inc.,17224-503,Thyroid tablets,LEVOTHYROXINE; LIOTHYRONINE,HUMAN OTC DRUG,08/01/2025,N/A,UNAPPROVED DRUG OTHER,28 TABLET in 1 BOTTLE (17224-503-28),"Thyroxine [CS], Triiodothyronine [CS], l-Thyroxine [EPC], l-Triiodothyronine [EPC]",N/A,No,12/31/2026
NP Thyroid,17224-503-30,"9 ug/1, 38 ug/1",TABLET,ORAL,,Calvin Scott & Co Inc.,17224-503,Thyroid tablets,LEVOTHYROXINE; LIOTHYRONINE,HUMAN OTC DRUG,08/01/2025,N/A,UNAPPROVED DRUG OTHER,30 TABLET in 1 BOTTLE (17224-503-30),"Thyroxine [CS], Triiodothyronine [CS], l-Thyroxine [EPC], l-Triiodothyronine [EPC]",N/A,No,12/31/2026
NP Thyroid,17224-503-60,"9 ug/1, 38 ug/1",TABLET,ORAL,,Calvin Scott & Co Inc.,17224-503,Thyroid tablets,LEVOTHYROXINE; LIOTHYRONINE,HUMAN OTC DRUG,08/01/2025,N/A,UNAPPROVED DRUG OTHER,60 TABLET in 1 BOTTLE (17224-503-60),"Thyroxine [CS], Triiodothyronine [CS], l-Thyroxine [EPC], l-Triiodothyronine [EPC]",N/A,No,12/31/2026
NP Thyroid,17224-504-28,"13.5 ug/1, 57 ug/1",TABLET,ORAL,,Calvin Scott & Co Inc.,17224-504,Thyroid tablets,LEVOTHYROXINE; LIOTHYRONINE,HUMAN OTC DRUG,08/01/2025,N/A,UNAPPROVED DRUG OTHER,28 TABLET in 1 BOTTLE (17224-504-28),"Thyroxine [CS], Triiodothyronine [CS], l-Thyroxine [EPC], l-Triiodothyronine [EPC]",N/A,No,12/31/2026
NP Thyroid,17224-504-30,"57 ug/1, 13.5 ug/1",TABLET,ORAL,,Calvin Scott & Co Inc.,17224-504,Thyroid tablets,LEVOTHYROXINE; LIOTHYRONINE,HUMAN OTC DRUG,08/01/2025,N/A,UNAPPROVED DRUG OTHER,30 TABLET in 1 BOTTLE (17224-504-30),"Thyroxine [CS], Triiodothyronine [CS], l-Thyroxine [EPC], l-Triiodothyronine [EPC]",N/A,No,12/31/2026
NP Thyroid,17224-504-60,"57 ug/1, 13.5 ug/1",TABLET,ORAL,,Calvin Scott & Co Inc.,17224-504,Thyroid tablets,LEVOTHYROXINE; LIOTHYRONINE,HUMAN OTC DRUG,08/01/2025,N/A,UNAPPROVED DRUG OTHER,60 TABLET in 1 BOTTLE (17224-504-60),"Thyroxine [CS], Triiodothyronine [CS], l-Thyroxine [EPC], l-Triiodothyronine [EPC]",N/A,No,12/31/2026
NP Thyroid,17224-505-60,"18 ug/1, 76 ug/1",TABLET,ORAL,,Calvin Scott & Co Inc.,17224-505,Thyroid tablets,LEVOTHYROXINE; LIOTHYRONINE,HUMAN OTC DRUG,08/01/2025,N/A,UNAPPROVED DRUG OTHER,60 TABLET in 1 BOTTLE (17224-505-60),"Thyroxine [CS], Triiodothyronine [CS], l-Thyroxine [EPC], l-Triiodothyronine [EPC]",N/A,No,12/31/2026
