"broad_group","category","medication","combo","search_type","search_term","source_file","Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:","qc_missing_fields","qc_sparse","qc_conflict"
"OB:GYN","Oral_Contraceptives","Drospirenone",FALSE,"nonproprietary","Drospirenone","Drospirenone_nonproprietary_raw.csv","Angeliq","50419-482-03",".5 mg/1, .25 mg/1","TABLET, FILM COATED","ORAL","NDA021355","Bayer HealthCare Pharmaceuticals Inc.","50419-482","drospirenone and estradiol","DROSPIRENONE; ESTRADIOL","HUMAN PRESCRIPTION DRUG","02/29/2012","N/A","NDA","3 BLISTER PACK in 1 CARTON (50419-482-03) / 28 TABLET, FILM COATED in 1 BLISTER PACK (50419-482-01)","Estradiol Congeners [CS], Estrogen Receptor Agonists [MoA], Estrogen [EPC], Progesterone Congeners [CS], Progestin [EPC]","N/A","No","12/31/2027",0,FALSE,FALSE
"OB:GYN","Oral_Contraceptives","Drospirenone",FALSE,"nonproprietary","Drospirenone","Drospirenone_nonproprietary_raw.csv","Angeliq","50419-482-72",".5 mg/1, .25 mg/1","TABLET, FILM COATED","ORAL","NDA021355","Bayer HealthCare Pharmaceuticals Inc.","50419-482","drospirenone and estradiol","DROSPIRENONE; ESTRADIOL","HUMAN PRESCRIPTION DRUG","02/29/2012","N/A","NDA","1 BLISTER PACK in 1 CARTON (50419-482-72) / 14 TABLET, FILM COATED in 1 BLISTER PACK (50419-482-71)","Estradiol Congeners [CS], Estrogen Receptor Agonists [MoA], Estrogen [EPC], Progesterone Congeners [CS], Progestin [EPC]","N/A","No","12/31/2027",0,FALSE,FALSE
"OB:GYN","Oral_Contraceptives","Drospirenone",FALSE,"nonproprietary","Drospirenone","Drospirenone_nonproprietary_raw.csv","Angeliq","50419-483-03","1 mg/1, .5 mg/1","TABLET, FILM COATED","ORAL","NDA021355","Bayer HealthCare Pharmaceuticals Inc.","50419-483","drospirenone and estradiol","DROSPIRENONE; ESTRADIOL","HUMAN PRESCRIPTION DRUG","02/29/2012","N/A","NDA","3 BLISTER PACK in 1 CARTON (50419-483-03) / 28 TABLET, FILM COATED in 1 BLISTER PACK (50419-483-01)","Estradiol Congeners [CS], Estrogen Receptor Agonists [MoA], Estrogen [EPC], Progesterone Congeners [CS], Progestin [EPC]","N/A","No","12/31/2027",0,FALSE,FALSE
"OB:GYN","Oral_Contraceptives","Drospirenone",FALSE,"nonproprietary","Drospirenone","Drospirenone_nonproprietary_raw.csv","Angeliq","50419-483-72","1 mg/1, .5 mg/1","TABLET, FILM COATED","ORAL","NDA021355","Bayer HealthCare Pharmaceuticals Inc.","50419-483","drospirenone and estradiol","DROSPIRENONE; ESTRADIOL","HUMAN PRESCRIPTION DRUG","02/29/2012","N/A","NDA","1 BLISTER PACK in 1 CARTON (50419-483-72) / 14 TABLET, FILM COATED in 1 BLISTER PACK (50419-483-71)","Estradiol Congeners [CS], Estrogen Receptor Agonists [MoA], Estrogen [EPC], Progesterone Congeners [CS], Progestin [EPC]","N/A","No","12/31/2027",0,FALSE,FALSE
"OB:GYN","Oral_Contraceptives","Drospirenone",FALSE,"nonproprietary","Drospirenone","Drospirenone_nonproprietary_raw.csv","Beyaz","50419-407-00",NA,"KIT",NA,"NDA022532","Bayer HealthCare Pharmaceuticals Inc.","50419-407","Drospirenone/ethinyl estradiol/levomefolate calcium and levomefolate calcium",NA,"HUMAN PRESCRIPTION DRUG","10/07/2010","N/A","NDA","90 BLISTER PACK in 1 PACKAGE (50419-407-00) / 1 KIT in 1 BLISTER PACK","N/A","N/A","No","12/31/2027",2,FALSE,FALSE
"OB:GYN","Oral_Contraceptives","Drospirenone",FALSE,"nonproprietary","Drospirenone","Drospirenone_nonproprietary_raw.csv","Beyaz","50419-407-03",NA,"KIT",NA,"NDA022532","Bayer HealthCare Pharmaceuticals Inc.","50419-407","Drospirenone/ethinyl estradiol/levomefolate calcium and levomefolate calcium",NA,"HUMAN PRESCRIPTION DRUG","10/07/2010","N/A","NDA","3 BLISTER PACK in 1 PACKAGE (50419-407-03) / 1 KIT in 1 BLISTER PACK (50419-407-01)","N/A","N/A","No","12/31/2027",2,FALSE,FALSE
"OB:GYN","Oral_Contraceptives","Drospirenone",FALSE,"nonproprietary","Drospirenone","Drospirenone_nonproprietary_raw.csv","Beyaz","50419-407-70",NA,"KIT",NA,"NDA022532","Bayer HealthCare Pharmaceuticals Inc.","50419-407","Drospirenone/ethinyl estradiol/levomefolate calcium and levomefolate calcium",NA,"HUMAN PRESCRIPTION DRUG","10/07/2010","N/A","NDA","90 BLISTER PACK in 1 PACKAGE (50419-407-70) / 1 KIT in 1 BLISTER PACK","N/A","N/A","No","12/31/2027",2,FALSE,FALSE
"OB:GYN","Oral_Contraceptives","Drospirenone",FALSE,"nonproprietary","Drospirenone","Drospirenone_nonproprietary_raw.csv","Beyaz","50419-407-75",NA,"KIT",NA,"NDA022532","Bayer HealthCare Pharmaceuticals Inc.","50419-407","Drospirenone/ethinyl estradiol/levomefolate calcium and levomefolate calcium",NA,"HUMAN PRESCRIPTION DRUG","10/07/2010","N/A","NDA","12 PACKAGE in 1 CARTON (50419-407-75) / 5 BLISTER PACK in 1 PACKAGE / 1 KIT in 1 BLISTER PACK (50419-407-71)","N/A","N/A","No","12/31/2027",2,FALSE,FALSE
"OB:GYN","Oral_Contraceptives","Drospirenone",FALSE,"nonproprietary","Drospirenone","Drospirenone_nonproprietary_raw.csv","DROSPIRENONE AND ETHINYL ESTRADIOL","0378-7300-53",NA,"KIT",NA,"ANDA202131","Mylan Pharmaceuticals Inc.","0378-7300","drospirenone and ethinyl estradiol",NA,"HUMAN PRESCRIPTION DRUG","08/28/2015","N/A","ANDA","3 POUCH in 1 CARTON (0378-7300-53) / 1 BLISTER PACK in 1 POUCH (0378-7300-85) / 1 KIT in 1 BLISTER PACK","N/A","N/A","No","12/31/2026",2,FALSE,FALSE
"OB:GYN","Oral_Contraceptives","Drospirenone",FALSE,"nonproprietary","Drospirenone","Drospirenone_nonproprietary_raw.csv","DROSPIRENONE AND ETHINYL ESTRADIOL","60505-4897-8",NA,"KIT",NA,"ANDA207245","Apotex Corp.","60505-4897","DROSPIRENONE AND ETHINYL ESTRADIOL",NA,"HUMAN PRESCRIPTION DRUG","01/26/2026","N/A","ANDA","3 BLISTER PACK in 1 POUCH (60505-4897-8) / 1 KIT in 1 BLISTER PACK (60505-4897-2) * 7 TABLET in 1 BLISTER PACK * 21 TABLET in 1 BLISTER PACK","N/A","N/A","No","12/31/2027",2,FALSE,FALSE
