"broad_group","category","medication","combo","search_type","search_term","source_file","Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:","qc_missing_fields","qc_sparse"
"Other","Severe_Cardiovascular_Medication","LidocaineHydrochloride",FALSE,"nonproprietary","LidocaineHydrochloride","LidocaineHydrochloride_nonproprietary_raw.csv","Lidocaine Hydrochloride (E)","71872-7301-1",NA,NA,NA,NA,"Medical Purchasing Solutions, LLC",NA,NA,NA,NA,NA,"N/A",NA,NA,"N/A","N/A","N/A",NA,3,TRUE
