"broad_group","category","medication","combo","search_type","search_term","source_file","Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:","qc_missing_fields","qc_sparse"
"Respiratory:allergy_Medication","Corticosteroids","Dexamethasone",FALSE,"nonproprietary","Dexamethasone","Dexamethasone_nonproprietary_raw.csv","Dexamethasone (E)","67296-2229-3","","","","","Redpharm Drug","","","","","","N/A","","","N/A","N/A","N/A","",3,TRUE
