"broad_group","category","medication","combo","search_type","search_term","source_file","Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:","qc_missing_fields","qc_sparse","qc_conflict"
"Other","Severe_Cardiovascular_Medication","Adenosine",FALSE,"nonproprietary","Adenosine","Adenosine_nonproprietary_raw.csv","ADENOSINE","0404-9993-02","3 mg/mL","INJECTION, SOLUTION","INTRAVENOUS","ANDA077133","Henry Schein, Inc.","0404-9993","adenosine injection, solution","ADENOSINE","HUMAN PRESCRIPTION DRUG","06/28/2023","N/A","ANDA","1 VIAL, SINGLE-USE in 1 BAG (0404-9993-02) / 2 mL in 1 VIAL, SINGLE-USE","Adenosine Receptor Agonist [EPC], Adenosine Receptor Agonists [MoA]","N/A","No","12/31/2026",0,FALSE,FALSE
"Other","Severe_Cardiovascular_Medication","Adenosine",FALSE,"nonproprietary","Adenosine","Adenosine_nonproprietary_raw.csv","ADENOSINE","51662-1450-3","3 mg/mL","INJECTION, SOLUTION","INTRAVENOUS","ANDA077133","HF Acquisition Co LLC, DBA HealthFirst","51662-1450","ADENOSINE","ADENOSINE","HUMAN PRESCRIPTION DRUG","12/11/2019","N/A","ANDA","10 POUCH in 1 CASE (51662-1450-3) / 1 VIAL, SINGLE-USE in 1 POUCH (51662-1450-2) / 4 mL in 1 VIAL, SINGLE-USE (51662-1450-1)","Adenosine Receptor Agonist [EPC], Adenosine Receptor Agonists [MoA]","N/A","No","12/31/2026",0,FALSE,FALSE
"Other","Severe_Cardiovascular_Medication","Adenosine",FALSE,"nonproprietary","Adenosine","Adenosine_nonproprietary_raw.csv","ADENOSINE","51662-1511-1","3 mg/mL","INJECTION","INTRAVENOUS","ANDA077283","HF Acquisition Co LLC, DBA HealthFirst","51662-1511","ADENOSINE","ADENOSINE","HUMAN PRESCRIPTION DRUG","01/21/2021","N/A","ANDA","1 SYRINGE in 1 CARTON (51662-1511-1) / 4 mL in 1 SYRINGE","Adenosine Receptor Agonist [EPC], Adenosine Receptor Agonists [MoA]","N/A","No","12/31/2026",0,FALSE,FALSE
"Other","Severe_Cardiovascular_Medication","Adenosine",FALSE,"nonproprietary","Adenosine","Adenosine_nonproprietary_raw.csv","ADENOSINE","51662-1631-1","3 mg/mL","INJECTION","INTRAVENOUS","ANDA078686","HF Acquisition Co LLC, DBA HealthFirst","51662-1631","ADENOSINE","ADENOSINE","HUMAN PRESCRIPTION DRUG","04/28/2023","N/A","ANDA","2 mL in 1 VIAL, SINGLE-DOSE (51662-1631-1)","Adenosine Receptor Agonist [EPC], Adenosine Receptor Agonists [MoA]","N/A","No","12/31/2026",0,FALSE,FALSE
"Other","Severe_Cardiovascular_Medication","Adenosine",FALSE,"nonproprietary","Adenosine","Adenosine_nonproprietary_raw.csv","ADENOSINE","51662-1632-1","3 mg/mL","INJECTION, SOLUTION","INTRAVENOUS","ANDA077133","HF Acquisition Co LLC, DBA HealthFirst","51662-1632","ADENOSINE","ADENOSINE","HUMAN PRESCRIPTION DRUG","06/23/2023","N/A","ANDA","2 mL in 1 VIAL, SINGLE-USE (51662-1632-1)","Adenosine Receptor Agonist [EPC], Adenosine Receptor Agonists [MoA]","N/A","No","12/31/2026",0,FALSE,FALSE
"Other","Severe_Cardiovascular_Medication","Adenosine",FALSE,"nonproprietary","Adenosine","Adenosine_nonproprietary_raw.csv","ADENOSINE","51662-1643-3","3 mg/mL","INJECTION, SOLUTION","INTRAVENOUS","ANDA205568","HF Acquisition Co LLC, DBA HealthFirst","51662-1643","ADENOSINE","ADENOSINE","HUMAN PRESCRIPTION DRUG","04/16/2018","N/A","ANDA","10 POUCH in 1 CASE (51662-1643-3) / 1 SYRINGE in 1 POUCH (51662-1643-2) / 2 mL in 1 SYRINGE (51662-1643-1)","Adenosine Receptor Agonist [EPC], Adenosine Receptor Agonists [MoA]","N/A","No","12/31/2026",0,FALSE,FALSE
"Other","Severe_Cardiovascular_Medication","Adenosine",FALSE,"nonproprietary","Adenosine","Adenosine_nonproprietary_raw.csv","AP II NeckCream","73590-0053-1",".04 g/100mL, 2 g/100mL","CREAM","TOPICAL",NA,"NOKSIBCHO cosmetic Co., Ltd.","73590-0053","adenosine, niacinamide","ADENOSINE; NIACINAMIDE","HUMAN OTC DRUG","09/07/2020","N/A","UNAPPROVED DRUG OTHER","50 mL in 1 BOTTLE (73590-0053-1)","Adenosine Receptor Agonist [EPC], Adenosine Receptor Agonists [MoA]","N/A","No","12/31/2026",0,FALSE,FALSE
"Other","Severe_Cardiovascular_Medication","Adenosine",FALSE,"nonproprietary","Adenosine","Adenosine_nonproprietary_raw.csv","Adenosine","16714-556-01","3 mg/mL","INJECTION, SOLUTION","INTRAVENOUS","ANDA202313","NorthStar Rx LLC","16714-556","Adenosine","ADENOSINE","HUMAN PRESCRIPTION DRUG","08/01/2022","N/A","ANDA","1 VIAL in 1 CARTON (16714-556-01) / 20 mL in 1 VIAL","Adenosine Receptor Agonist [EPC], Adenosine Receptor Agonists [MoA]","N/A","No","12/31/2026",0,FALSE,FALSE
"Other","Severe_Cardiovascular_Medication","Adenosine",FALSE,"nonproprietary","Adenosine","Adenosine_nonproprietary_raw.csv","Adenosine","16714-997-01","3 mg/mL","INJECTION, SOLUTION","INTRAVENOUS","ANDA202313","NorthStar Rx LLC","16714-997","Adenosine","ADENOSINE","HUMAN PRESCRIPTION DRUG","08/01/2022","N/A","ANDA","1 VIAL in 1 CARTON (16714-997-01) / 30 mL in 1 VIAL","Adenosine Receptor Agonist [EPC], Adenosine Receptor Agonists [MoA]","N/A","No","12/31/2026",0,FALSE,FALSE
"Other","Severe_Cardiovascular_Medication","Adenosine",FALSE,"nonproprietary","Adenosine","Adenosine_nonproprietary_raw.csv","Adenosine","23155-258-31","3 mg/mL","INJECTION, SOLUTION","INTRAVENOUS","ANDA202313","Heritage Pharmaceuticals Inc. d/b/a Avet Pharmaceuticals Inc.","23155-258","Adenosine","ADENOSINE","HUMAN PRESCRIPTION DRUG","03/01/2021","N/A","ANDA","1 VIAL in 1 CARTON (23155-258-31) / 20 mL in 1 VIAL","Adenosine Receptor Agonist [EPC], Adenosine Receptor Agonists [MoA]","N/A","No","12/31/2026",0,FALSE,FALSE
