"broad_group","category","medication","combo","raw_files","raw_rows","nonproprietary_rows","proprietary_rows","exact_duplicates_removed","conflicting_ndc_codes","conflicting_rows_retained","missing_ndc_rows","sparse_rows","distinct_ndc_codes","final_master_rows"
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","RizatriptanBenzoate",FALSE,3,150,147,3,3,0,0,0,0,147,147
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Sumatriptan",FALSE,4,229,213,16,16,0,0,0,4,213,213
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","SumatriptanSuccinate",FALSE,1,130,130,0,0,0,0,0,0,130,130
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","SumatriptanSuccinateNaproxenSodium",TRUE,1,1,0,1,0,0,0,0,0,1,1
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","TimololMaleateOral",FALSE,1,160,160,0,0,0,0,0,0,160,160
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Topiramate",FALSE,2,854,847,7,7,0,0,0,12,847,847
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Ubrogepant",FALSE,2,18,9,9,9,0,0,0,0,9,9
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Zavegepant",FALSE,2,4,2,2,2,0,0,0,0,2,2
"Neurologic:musculoskeletal_Medication","Migraine_Treatment:prevention","Zolmitriptan",FALSE,2,68,66,2,2,0,0,0,0,66,66
"Neurologic:musculoskeletal_Medication","NSAID","Acetaminophen",FALSE,2,6969,6678,291,17,262,524,11,0,6679,6941
"Neurologic:musculoskeletal_Medication","NSAID","Aspirin",FALSE,1,1341,1341,0,0,0,0,2,0,1339,1339
"Neurologic:musculoskeletal_Medication","NSAID","Buprenorphine",FALSE,2,12,0,12,0,0,0,0,0,12,12
"Neurologic:musculoskeletal_Medication","NSAID","BuprenorphinePainFormulations",FALSE,1,323,323,0,0,0,0,0,0,323,323
"Neurologic:musculoskeletal_Medication","NSAID","ButorphanolTartrate",FALSE,1,8,8,0,0,0,0,0,0,8,8
"Neurologic:musculoskeletal_Medication","NSAID","Celecoxib",FALSE,3,736,725,11,11,0,0,0,2,725,725
"Neurologic:musculoskeletal_Medication","NSAID","CodeineSulfate",FALSE,1,8,8,0,0,0,0,0,0,8,8
"Neurologic:musculoskeletal_Medication","NSAID","Diclofenac",FALSE,5,17,0,17,0,0,0,0,1,17,17
"Neurologic:musculoskeletal_Medication","NSAID","DiclofenacPotassium",FALSE,1,153,153,0,0,0,0,0,0,153,153
"Neurologic:musculoskeletal_Medication","NSAID","DiclofenacSodium",FALSE,1,826,826,0,0,0,0,0,5,826,826
"Neurologic:musculoskeletal_Medication","NSAID","Diflunisal",FALSE,2,25,23,2,2,0,0,0,0,23,23
"Neurologic:musculoskeletal_Medication","NSAID","Etodolac",FALSE,2,239,235,4,0,0,0,0,0,239,239
"Neurologic:musculoskeletal_Medication","NSAID","FenoprofenCalcium",FALSE,1,13,13,0,0,0,0,0,0,13,13
"Neurologic:musculoskeletal_Medication","NSAID","Fentanyl",FALSE,1,65,65,0,0,0,0,0,0,65,65
"Neurologic:musculoskeletal_Medication","NSAID","Flurbiprofen",FALSE,1,7,7,0,0,0,0,0,0,7,7
"Neurologic:musculoskeletal_Medication","NSAID","HydrocodoneBitartrate",FALSE,2,681,675,6,6,0,0,0,1,675,675
"Neurologic:musculoskeletal_Medication","NSAID","HydrocodoneBitartrateAcetaminophen",TRUE,1,4,0,4,0,0,0,0,0,4,4
"Neurologic:musculoskeletal_Medication","NSAID","HydromorphoneHydrochloride",FALSE,2,155,146,9,9,0,0,0,0,146,146
"Neurologic:musculoskeletal_Medication","NSAID","Ibuprofen",FALSE,4,3938,3635,303,0,295,590,4,0,3639,3934
"Neurologic:musculoskeletal_Medication","NSAID","Indomethacin",FALSE,2,236,234,2,2,0,0,0,0,234,234
"Neurologic:musculoskeletal_Medication","NSAID","Ketoprofen",FALSE,2,8,7,1,1,0,0,0,0,7,7
"Neurologic:musculoskeletal_Medication","NSAID","KetorolacTromethamine",FALSE,2,331,329,2,2,0,0,0,1,329,329
"Neurologic:musculoskeletal_Medication","NSAID","LevorphanolTartrate",FALSE,1,10,10,0,0,0,0,0,0,10,10
"Neurologic:musculoskeletal_Medication","NSAID","MeclofenamateSodium",FALSE,1,2,2,0,0,0,0,0,0,2,2
"Neurologic:musculoskeletal_Medication","NSAID","MefenamicAcid",FALSE,1,11,11,0,0,0,0,0,0,11,11
"Neurologic:musculoskeletal_Medication","NSAID","Meloxicam",FALSE,1,557,557,0,0,0,0,0,0,557,557
"Neurologic:musculoskeletal_Medication","NSAID","MeperidineHydrochloride",FALSE,2,15,12,3,3,0,0,0,0,12,12
"Neurologic:musculoskeletal_Medication","NSAID","MethadoneHydrochloride",FALSE,2,81,78,3,3,0,0,0,0,78,78
"Neurologic:musculoskeletal_Medication","NSAID","MorphineSulfate",FALSE,2,268,265,3,3,0,0,0,0,265,265
"Neurologic:musculoskeletal_Medication","NSAID","Nabumetone",FALSE,2,197,193,4,4,0,0,0,0,193,193
"Neurologic:musculoskeletal_Medication","NSAID","Naproxen",FALSE,3,1679,1537,142,0,137,274,0,0,1542,1679
"Neurologic:musculoskeletal_Medication","NSAID","NaproxenSodium",FALSE,1,905,905,0,0,0,0,0,0,905,905
"Neurologic:musculoskeletal_Medication","NSAID","Oxaprozin",FALSE,1,25,25,0,0,0,0,0,0,25,25
"Neurologic:musculoskeletal_Medication","NSAID","OxycodoneHydrochloride",FALSE,3,395,379,16,16,0,0,0,0,379,379
"Neurologic:musculoskeletal_Medication","NSAID","OxycodoneHydrochlorideAcetaminophen",TRUE,2,23,0,23,0,0,0,0,0,23,23
"Neurologic:musculoskeletal_Medication","NSAID","OxymorphoneHydrochloride",FALSE,2,76,75,1,0,0,0,0,0,76,76
"Neurologic:musculoskeletal_Medication","NSAID","Piroxicam",FALSE,1,61,61,0,0,0,0,0,0,61,61
"Neurologic:musculoskeletal_Medication","NSAID","Salsalate",FALSE,1,8,8,0,0,0,0,0,0,8,8
"Neurologic:musculoskeletal_Medication","NSAID","Sulindac",FALSE,1,38,38,0,0,0,0,0,0,38,38
"Neurologic:musculoskeletal_Medication","NSAID","Suzetrigine",FALSE,2,16,8,8,8,0,0,0,0,8,8
"Neurologic:musculoskeletal_Medication","NSAID","TapentadolHydrochloride",FALSE,2,45,29,16,16,0,0,0,0,29,29
"Neurologic:musculoskeletal_Medication","NSAID","TolmetinSodium",FALSE,2,7,6,1,1,0,0,0,0,6,6
"Neurologic:musculoskeletal_Medication","NSAID","TramadolHydrochloride",FALSE,3,571,540,31,3,0,0,0,0,568,568
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Abatacept",FALSE,2,14,7,7,7,0,0,0,0,7,7
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Adalimumab",FALSE,2,185,162,23,23,0,0,0,0,162,162
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","AdalimumabAacf",FALSE,2,6,3,3,3,0,0,0,0,3,3
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","AdalimumabAaty",FALSE,2,29,24,5,5,0,0,0,0,24,24
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","AdalimumabAdaz",FALSE,2,41,23,18,18,0,0,0,0,23,23
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","AdalimumabAdbm",FALSE,2,22,16,6,6,0,0,0,0,16,16
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","AdalimumabAfzb",FALSE,2,12,6,6,6,0,0,0,0,6,6
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","AdalimumabAqvh",FALSE,2,8,4,4,4,0,0,0,0,4,4
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","AdalimumabAtto",FALSE,2,60,30,30,30,0,0,0,0,30,30
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","AdalimumabBwwd",FALSE,2,20,11,9,9,0,0,0,0,11,11
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","AdalimumabFkjp",FALSE,2,7,5,2,2,0,0,0,0,5,5
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","AdalimumabRyvk",FALSE,2,20,13,7,7,0,0,0,0,13,13
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Allopurinol",FALSE,2,397,396,1,1,0,0,0,0,396,396
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Anakinra",FALSE,2,4,2,2,2,0,0,0,0,2,2
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","AnifrolumabFnia",FALSE,2,8,4,4,4,0,0,0,0,4,4
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Apremilast",FALSE,2,18,9,9,9,0,0,0,0,9,9
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Auranofin",FALSE,2,3,2,1,1,0,0,0,0,2,2
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Avacopan",FALSE,2,6,3,3,3,0,0,0,0,3,3
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Azathioprine",FALSE,3,57,54,3,3,0,0,0,0,54,54
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Baricitinib",FALSE,2,11,6,5,5,0,0,0,0,6,6
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Belimumab",FALSE,2,14,7,7,7,0,0,0,0,7,7
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","BimekizumabBkzx",FALSE,1,9,0,9,0,0,0,0,0,9,9
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Canakinumab",FALSE,2,7,6,1,1,0,0,0,0,6,6
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","CertolizumabPegol",FALSE,2,12,6,6,6,0,0,0,0,6,6
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Colchicine",FALSE,4,155,150,5,5,0,0,0,0,150,150
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Cyclosporine",FALSE,2,5,0,5,0,0,0,0,0,5,5
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","CyclosporineModified",FALSE,1,56,56,0,0,0,0,0,0,56,56
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Etanercept",FALSE,2,28,14,14,14,0,0,0,0,14,14
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Febuxostat",FALSE,2,129,121,8,8,0,0,0,0,121,121
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Golimumab",FALSE,3,22,10,12,12,0,0,0,0,10,10
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Guselkumab",FALSE,2,20,10,10,10,0,0,0,0,10,10
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","HydroxychloroquineSulfate",FALSE,2,163,154,9,9,0,0,0,1,154,154
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","InebilizumabCdon",FALSE,1,1,0,1,0,0,0,0,0,1,1
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Infliximab",FALSE,2,20,19,1,1,0,0,0,0,19,19
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","InfliximabAbda",FALSE,1,1,0,1,0,0,0,0,0,1,1
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","InfliximabAxxq",FALSE,2,4,2,2,2,0,0,0,0,2,2
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","InfliximabDyyb",FALSE,3,28,14,14,14,0,0,0,0,14,14
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Ixekizumab",FALSE,2,16,8,8,8,0,0,0,0,8,8
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Leflunomide",FALSE,2,72,69,3,3,0,0,0,0,69,69
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Methotrexate",FALSE,4,194,151,43,43,0,0,0,0,151,151
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Obinutuzumab",FALSE,2,4,2,2,2,0,0,0,0,2,2
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Pegloticase",FALSE,2,4,2,2,2,0,0,0,0,2,2
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Penicillamine",FALSE,3,15,12,3,2,0,0,0,0,13,13
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Probenecid",FALSE,1,16,16,0,0,0,0,0,0,16,16
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Rilonacept",FALSE,2,4,2,2,2,0,0,0,0,2,2
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","RisankizumabRzaa",FALSE,2,32,16,16,16,0,0,0,0,16,16
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Rituximab",FALSE,2,18,13,5,5,0,0,0,0,13,13
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","RituximabAbbs",FALSE,2,4,2,2,2,0,0,0,0,2,2
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","RituximabArrx",FALSE,2,8,4,4,4,0,0,0,0,4,4
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","RituximabPvvr",FALSE,2,4,2,2,2,0,0,0,0,2,2
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Sarilumab",FALSE,2,16,8,8,8,0,0,0,0,8,8
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Secukinumab",FALSE,2,18,9,9,9,0,0,0,0,9,9
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Sulfasalazine",FALSE,2,32,28,4,4,0,0,0,0,28,28
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Tocilizumab",FALSE,2,39,32,7,7,0,0,0,0,32,32
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","TocilizumabAazg",FALSE,2,14,7,7,7,0,0,0,0,7,7
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","TocilizumabAnoh",FALSE,1,12,0,12,0,0,0,0,0,12,12
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","TocilizumabBavi",FALSE,1,6,0,6,0,0,0,0,0,6,6
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Tofacitinib",FALSE,2,87,77,10,10,0,0,0,0,77,77
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Upadacitinib",FALSE,2,16,8,8,8,0,0,0,0,8,8
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Ustekinumab",FALSE,2,67,60,7,7,0,0,0,0,60,60
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","UstekinumabAauz",FALSE,2,10,6,4,4,0,0,0,0,6,6
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","UstekinumabAekn",FALSE,2,14,9,5,5,0,0,0,0,9,9
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","UstekinumabAuub",FALSE,2,14,7,7,7,0,0,0,0,7,7
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","UstekinumabHmny",FALSE,2,8,4,4,4,0,0,0,0,4,4
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","UstekinumabKfce",FALSE,1,4,0,4,0,0,0,0,0,4,4
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","UstekinumabSrlf",FALSE,2,6,3,3,3,0,0,0,0,3,3
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","UstekinumabStba",FALSE,2,8,4,4,4,0,0,0,0,4,4
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","UstekinumabTtwe",FALSE,2,20,12,8,8,0,0,0,0,12,12
"Neurologic:musculoskeletal_Medication","Other_Rheumatologic","Voclosporin",FALSE,2,2,1,1,1,0,0,0,0,1,1
"Neurologic:musculoskeletal_Medication","Other_Skeletal_Muscle_Relaxants","Baclofen",FALSE,5,673,655,18,18,0,0,0,0,655,655
"Neurologic:musculoskeletal_Medication","Other_Skeletal_Muscle_Relaxants","Carisoprodol",FALSE,2,169,150,19,3,0,0,0,0,166,166
"Neurologic:musculoskeletal_Medication","Other_Skeletal_Muscle_Relaxants","Chlorzoxazone",FALSE,1,112,112,0,0,0,0,0,0,112,112
"Neurologic:musculoskeletal_Medication","Other_Skeletal_Muscle_Relaxants","DantroleneSodium",FALSE,4,38,33,5,5,0,0,0,0,33,33
"Neurologic:musculoskeletal_Medication","Other_Skeletal_Muscle_Relaxants","Meprobamate",FALSE,1,14,14,0,0,0,0,0,0,14,14
"Neurologic:musculoskeletal_Medication","Other_Skeletal_Muscle_Relaxants","Metaxalone",FALSE,1,189,189,0,0,0,0,0,0,189,189
"Neurologic:musculoskeletal_Medication","Other_Skeletal_Muscle_Relaxants","Methocarbamol",FALSE,2,702,697,5,5,0,0,0,2,697,697
"Neurologic:musculoskeletal_Medication","Other_Skeletal_Muscle_Relaxants","OrphenadrineCitrate",FALSE,1,60,60,0,0,0,0,0,0,60,60
"Neurologic:musculoskeletal_Medication","Other_Skeletal_Muscle_Relaxants","TizanidineHydrochloride",FALSE,2,169,160,9,9,0,0,0,0,160,160
"OB:GYN","Medroxyprogesterone","ConjugatedEstrogensMedroxyprogesteroneAcetate",TRUE,2,5,0,5,0,0,0,0,0,5,5
"OB:GYN","Medroxyprogesterone","MedroxyprogesteroneAcetate",FALSE,3,96,86,10,10,0,0,0,0,86,86
"OB:GYN","Oral_Contraceptives","Drospirenone",FALSE,2,52,50,2,2,0,0,0,0,50,50
"OB:GYN","Oral_Contraceptives","DrospirenoneEstetrol",TRUE,1,2,0,2,0,0,0,0,0,2,2
"OB:GYN","Oral_Contraceptives","EthinylEstradiolDesogestrel",TRUE,1,2,0,2,0,0,0,0,0,2,2
"OB:GYN","Oral_Contraceptives","EthinylEstradiolDrospirenone",TRUE,2,6,0,6,0,0,0,0,0,6,6
"OB:GYN","Oral_Contraceptives","EthinylEstradiolLevonorgestrel",TRUE,3,35,0,35,0,0,0,0,0,35,35
"OB:GYN","Oral_Contraceptives","EthinylEstradiolNorethindrone",TRUE,2,10,0,10,0,0,0,0,0,10,10
"OB:GYN","Oral_Contraceptives","EthinylEstradiolNorgestimate",TRUE,2,11,0,11,3,0,0,0,0,8,8
"OB:GYN","Oral_Contraceptives","EthinylEstradiolNorgestrel",TRUE,1,5,0,5,0,0,0,0,0,5,5
"OB:GYN","Oral_Contraceptives","Levonorgestrel",FALSE,2,153,149,4,4,0,0,0,0,149,149
"OB:GYN","Oral_Contraceptives","Norethindrone",FALSE,3,258,255,3,3,0,0,0,0,255,255
"OB:GYN","Oral_Contraceptives","Norgestrel",FALSE,2,173,168,5,5,0,0,0,0,168,168
"OB:GYN","Oral_Contraceptives","UlipristalAcetate",FALSE,2,380,2,378,2,0,0,0,0,378,378
"OB:GYN","Other_Contraception","CopperT380A",FALSE,1,2,0,2,0,0,0,0,0,2,2
"OB:GYN","Other_Contraception","EthinylEstradiolEtonogestrel",TRUE,1,4,0,4,0,0,0,0,0,4,4
"OB:GYN","Other_Contraception","EthinylEstradiolLevonorgestrel",TRUE,1,2,0,2,0,0,0,0,0,2,2
"OB:GYN","Other_Contraception","EthinylEstradiolNorelgestromin",TRUE,1,2,0,2,0,0,0,0,0,2,2
"OB:GYN","Other_Contraception","EthinylEstradiolSegesteroneAcetate",TRUE,1,1,0,1,0,0,0,0,0,1,1
"OB:GYN","Other_Contraception","Etonogestrel",FALSE,2,13,12,1,1,0,0,0,0,12,12
"OB:GYN","Other_Contraception","LacticAcidCitricAcidPotassiumBitartrate",TRUE,1,2,0,2,0,0,0,0,0,2,2
"OB:GYN","Other_Contraception","Levonorgestrel",FALSE,5,157,149,8,8,0,0,0,0,149,149
"OB:GYN","Other_Contraception","Nonoxynol9",FALSE,3,26,4,22,4,0,0,0,0,22,22
"Other","Antibiotics","AmikacinSulfate",FALSE,1,14,14,0,0,0,0,0,0,14,14
"Other","Antibiotics","Amoxicillin",FALSE,2,1004,1003,1,0,1,2,0,0,1003,1004
"Other","Antibiotics","AmoxicillinClavulanatePotassium",TRUE,1,6,0,6,0,0,0,0,0,6,6
"Other","Antibiotics","Ampicillin",FALSE,1,120,120,0,0,0,0,0,4,120,120
"Other","Antibiotics","AmpicillinSulbactam",TRUE,1,3,0,3,0,0,0,0,0,3,3
"Other","Antibiotics","Azithromycin",FALSE,2,342,331,11,11,0,0,0,0,331,331
"Other","Antibiotics","Aztreonam",FALSE,3,17,13,4,4,0,0,0,0,13,13
"Other","Antibiotics","CefalinCefazolin",FALSE,1,1,0,1,0,0,0,0,0,1,1
"Other","Antibiotics","Cefazolin",FALSE,1,48,48,0,0,0,0,0,0,48,48
"Other","Antibiotics","Cefdinir",FALSE,1,133,133,0,0,0,0,0,0,133,133
"Other","Antibiotics","Cefepime",FALSE,1,31,31,0,0,0,0,0,0,31,31
"Other","Antibiotics","CeftriaxoneSodium",FALSE,1,59,59,0,0,0,0,0,0,59,59
"Other","Antibiotics","CefuroximeAxetil",FALSE,1,71,71,0,0,0,0,0,0,71,71
"Other","Antibiotics","Cephalexin",FALSE,2,488,486,2,2,0,0,0,7,486,486
"Other","Antibiotics","CftarolineFosamil",FALSE,1,2,0,2,0,0,0,0,0,2,2
"Other","Antibiotics","Chloramphenicol",FALSE,1,2,2,0,0,0,0,0,0,2,2
"Other","Antibiotics","Ciprofloxacin",FALSE,2,1235,557,678,556,0,0,0,20,679,679
"Other","Antibiotics","Clarithromycin",FALSE,1,151,151,0,0,0,0,0,0,151,151
"Other","Antibiotics","ClindamycinHydrochloride",FALSE,2,370,351,19,3,0,0,0,0,367,367
"Other","Antibiotics","Dalbavancin",FALSE,2,8,7,1,1,0,0,0,0,7,7
"Other","Antibiotics","Daptomycin",FALSE,1,59,59,0,0,0,0,0,0,59,59
"Other","Antibiotics","DoxycyclineHyclate",FALSE,2,576,574,2,2,0,0,0,0,574,574
"Other","Antibiotics","Ertapenem",FALSE,2,22,21,1,1,0,0,0,0,21,21
"Other","Antibiotics","Erythromycin",FALSE,2,179,173,6,6,0,0,0,0,173,173
"Other","Antibiotics","Fidaxomicin",FALSE,2,8,6,2,2,0,0,0,0,6,6
"Other","Antibiotics","FosfomycinTromethamine",FALSE,1,9,9,0,0,0,0,0,0,9,9
"Other","Antibiotics","GentamicinSulfate",FALSE,1,44,44,0,0,0,0,0,0,44,44
"Other","Antibiotics","ImipenemCilastatin",TRUE,1,1,0,1,0,0,0,0,0,1,1
"Other","Antibiotics","Levofloxacin",FALSE,2,352,351,1,1,0,0,0,2,351,351
"Other","Antibiotics","Linezolid",FALSE,2,70,63,7,7,0,0,0,0,63,63
"Other","Antibiotics","Meropenem",FALSE,1,58,58,0,0,0,0,0,0,58,58
"Other","Antibiotics","Metronidazole",FALSE,2,479,478,1,1,0,0,0,0,478,478
"Other","Antibiotics","MinocyclineHydrochloride",FALSE,2,340,339,1,1,0,0,0,0,339,339
"Other","Antibiotics","Moxifloxacin",FALSE,1,72,72,0,0,0,0,0,0,72,72
"Other","Antibiotics","NeomycinSulfate",FALSE,1,395,395,0,0,0,0,0,0,395,395
"Other","Antibiotics","NitrofurantoinMacrocrystals",FALSE,2,99,97,2,0,0,0,0,0,99,99
"Other","Antibiotics","Ofloxacin",FALSE,1,111,111,0,0,0,0,0,0,111,111
"Other","Antibiotics","PenicillinVPotassium",FALSE,1,166,166,0,0,0,0,0,0,166,166
"Other","Antibiotics","PiperacillinTazobactam",TRUE,1,6,0,6,0,0,0,0,0,6,6
"Other","Antibiotics","Rifampin",FALSE,2,35,33,2,1,0,0,0,0,34,34
"Other","Antibiotics","SulfamethoxazoleTrimethoprim",TRUE,1,2,0,2,0,0,0,0,0,2,2
"Other","Antibiotics","TetracyclineHydrochloride",FALSE,1,78,78,0,0,0,0,0,0,78,78
"Other","Antibiotics","Tigecycline",FALSE,2,10,8,2,2,0,0,0,0,8,8
"Other","Antibiotics","TobramycinSulfate",FALSE,2,14,5,9,0,0,0,0,0,14,14
"Other","Antibiotics","VancomycinHydrochloride",FALSE,2,182,180,2,2,0,0,0,0,180,180
"Other","Diabetic_Medication","Acarbose",FALSE,1,36,36,0,0,0,0,0,0,36,36
"Other","Diabetic_Medication","Alogliptin",FALSE,2,57,47,10,10,0,0,0,0,47,47
"Other","Diabetic_Medication","Bexagliflozin",FALSE,2,8,6,2,2,0,0,0,0,6,6
"Other","Diabetic_Medication","Canagliflozin",FALSE,2,38,23,15,15,0,0,0,0,23,23
"Other","Diabetic_Medication","Dapagliflozin",FALSE,2,185,175,10,10,0,0,0,0,175,175
"Other","Diabetic_Medication","Dulaglutide",FALSE,2,22,11,11,11,0,0,0,0,11,11
"Other","Diabetic_Medication","Empagliflozin",FALSE,2,83,58,25,25,0,0,0,0,58,58
"Other","Diabetic_Medication","EmpagliflozinLinagliptin",TRUE,1,6,0,6,0,0,0,0,0,6,6
"Other","Diabetic_Medication","EmpagliflozinMetforminHCl",TRUE,1,19,0,19,0,0,0,0,0,19,19
"Other","Diabetic_Medication","Ertugliflozin",FALSE,2,40,31,9,9,0,0,0,0,31,31
"Other","Diabetic_Medication","Exenatide",FALSE,1,4,4,0,0,0,0,0,0,4,4
"Other","Diabetic_Medication","Glimepiride",FALSE,1,255,255,0,0,0,0,0,0,255,255
"Other","Diabetic_Medication","Glipizide",FALSE,2,440,438,2,2,0,0,0,0,438,438
"Other","Diabetic_Medication","Glyburide",FALSE,1,272,272,0,0,0,0,0,0,272,272
"Other","Diabetic_Medication","InsulinAspart",FALSE,2,61,42,19,18,0,0,0,0,43,43
"Other","Diabetic_Medication","InsulinDegludec",FALSE,2,22,14,8,8,0,0,0,0,14,14
"Other","Diabetic_Medication","InsulinDetemir",FALSE,2,2,1,1,1,0,0,0,0,1,1
"Other","Diabetic_Medication","InsulinGlargine",FALSE,4,45,31,14,14,0,0,0,0,31,31
"Other","Diabetic_Medication","InsulinGlulisine",FALSE,2,8,4,4,4,0,0,0,0,4,4
"Other","Diabetic_Medication","InsulinHumanRegular",FALSE,1,1,0,1,0,0,0,0,0,1,1
"Other","Diabetic_Medication","InsulinLispro",FALSE,2,44,31,13,13,0,0,0,0,31,31
"Other","Diabetic_Medication","Linagliptin",FALSE,2,40,35,5,5,0,0,0,0,35,35
"Other","Diabetic_Medication","Liraglutide",FALSE,2,44,38,6,6,0,0,0,0,38,38
"Other","Diabetic_Medication","MetforminHydrochloride",FALSE,1,1645,1645,0,0,0,0,0,0,1645,1645
"Other","Diabetic_Medication","MetforminHydrochlorideER",FALSE,1,3,0,3,0,0,0,0,0,3,3
"Other","Diabetic_Medication","Miglitol",FALSE,1,15,15,0,0,0,0,0,0,15,15
"Other","Diabetic_Medication","Nateglinide",FALSE,1,55,55,0,0,0,0,0,0,55,55
"Other","Diabetic_Medication","PioglitazoneHydrochloride",FALSE,2,131,66,65,0,0,0,0,0,131,131
"Other","Diabetic_Medication","PioglitazoneMetforminHCl",TRUE,1,3,0,3,0,0,0,0,0,3,3
"Other","Diabetic_Medication","PramlintideAcetate",FALSE,2,4,2,2,2,0,0,0,0,2,2
"Other","Diabetic_Medication","Repaglinide",FALSE,1,34,34,0,0,0,0,0,0,34,34
"Other","Diabetic_Medication","Saxagliptin",FALSE,1,27,27,0,0,0,0,0,0,27,27
"Other","Diabetic_Medication","Semaglutide",FALSE,1,29,29,0,0,0,0,0,0,29,29
"Other","Diabetic_Medication","SemaglutideOral",FALSE,1,4,0,4,0,0,0,0,0,4,4
"Other","Diabetic_Medication","SemaglutideSubcutaneous",FALSE,1,12,0,12,0,0,0,0,0,12,12
"Other","Diabetic_Medication","SitagliptinMetforminHCl",TRUE,1,28,0,28,0,0,0,0,0,28,28
"Other","Diabetic_Medication","SitagliptinPhosphate",FALSE,2,31,7,24,0,0,0,0,0,31,31
"Other","Diabetic_Medication","Tirzepatide",FALSE,2,95,64,31,31,0,0,0,0,64,64
