Proprietary Name,NDC Package Code,Strength,Dosage Form,Route,Appl. No.,Labeler Name,Product NDC,Nonproprietary Name,Substance Name,Product Type Name,Start Marketing Date,End Marketing Date,Market Category,Package Description,Pharm Class,DEA,Sample Package,Listing Record Certified Through:
ZEGERID,68012-054-03,"40 mg/1, 1680 mg/1","POWDER, FOR SUSPENSION",ORAL,NDA021636,"Santarus, Inc..",68012-054,omeprazole and sodium bicarbonate,OMEPRAZOLE; SODIUM BICARBONATE,HUMAN PRESCRIPTION DRUG,06/15/2014,N/A,NDA,"3 PACKET in 1 CARTON (68012-054-03) / 1 POWDER, FOR SUSPENSION in 1 PACKET","Alkalinizing Activity [MoA], Cytochrome P450 2C19 Inhibitors [MoA], Proton Pump Inhibitor [EPC], Proton Pump Inhibitors [MoA]",N/A,No,12/31/2027
ZEGERID,68012-102-30,"20 mg/1, 1100 mg/1",CAPSULE,ORAL,NDA021849,"Santarus, Inc..",68012-102,omeprazole and sodium bicarbonate,OMEPRAZOLE; SODIUM BICARBONATE,HUMAN PRESCRIPTION DRUG,02/27/2006,N/A,NDA,30 CAPSULE in 1 BOTTLE (68012-102-30),"Alkalinizing Activity [MoA], Cytochrome P450 2C19 Inhibitors [MoA], Proton Pump Inhibitor [EPC], Proton Pump Inhibitors [MoA]",N/A,No,12/31/2027
ZEGERID,68012-104-05,"40 mg/1, 1100 mg/1",CAPSULE,ORAL,NDA021849,"Santarus, Inc..",68012-104,omeprazole and sodium bicarbonate,OMEPRAZOLE; SODIUM BICARBONATE,HUMAN PRESCRIPTION DRUG,02/27/2006,N/A,NDA,5 CAPSULE in 1 BOTTLE (68012-104-05),"Alkalinizing Activity [MoA], Cytochrome P450 2C19 Inhibitors [MoA], Proton Pump Inhibitor [EPC], Proton Pump Inhibitors [MoA]",N/A,No,12/31/2027
ZEGERID,68012-104-30,"40 mg/1, 1100 mg/1",CAPSULE,ORAL,NDA021849,"Santarus, Inc..",68012-104,omeprazole and sodium bicarbonate,OMEPRAZOLE; SODIUM BICARBONATE,HUMAN PRESCRIPTION DRUG,02/27/2006,N/A,NDA,30 CAPSULE in 1 BOTTLE (68012-104-30),"Alkalinizing Activity [MoA], Cytochrome P450 2C19 Inhibitors [MoA], Proton Pump Inhibitor [EPC], Proton Pump Inhibitors [MoA]",N/A,No,12/31/2027
Zegerid OTC,82632-100-01,"20 mg/1, 1100 mg/1",CAPSULE,ORAL,NDA022281,Riley Consumer Care LLC,82632-100,"Omeprazole, Sodium Bicarbonate",OMEPRAZOLE; SODIUM BICARBONATE,HUMAN OTC DRUG,03/01/2024,N/A,NDA,1 BOTTLE in 1 CARTON (82632-100-01) / 14 CAPSULE in 1 BOTTLE,"Cytochrome P450 2C19 Inhibitors [MoA], Increased Large Intestinal Motility [PE], Inhibition Large Intestine Fluid/Electrolyte Absorption [PE], Osmotic Activity [MoA], Osmotic Laxative [EPC], Proton Pump Inhibitor [EPC], Proton Pump Inhibitors [MoA]",N/A,No,12/31/2026
Zegerid OTC,82632-100-03,"20 mg/1, 1100 mg/1",CAPSULE,ORAL,NDA022281,Riley Consumer Care LLC,82632-100,"Omeprazole, Sodium Bicarbonate",OMEPRAZOLE; SODIUM BICARBONATE,HUMAN OTC DRUG,03/01/2024,N/A,NDA,1 BOTTLE in 1 CARTON (82632-100-03) / 42 CAPSULE in 1 BOTTLE,"Cytochrome P450 2C19 Inhibitors [MoA], Increased Large Intestinal Motility [PE], Inhibition Large Intestine Fluid/Electrolyte Absorption [PE], Osmotic Activity [MoA], Osmotic Laxative [EPC], Proton Pump Inhibitor [EPC], Proton Pump Inhibitors [MoA]",N/A,No,12/31/2026
Zegerid OTC,82632-699-01,"20 mg/1, 1100 mg/1","CAPSULE, GELATIN COATED",ORAL,ANDA201361,Riley Consumer Care LLC,82632-699,"omepraole, sodium bicarbonate",OMEPRAZOLE; SODIUM BICARBONATE,HUMAN OTC DRUG,01/10/2024,N/A,ANDA,"1 BOTTLE in 1 CARTON (82632-699-01) / 14 CAPSULE, GELATIN COATED in 1 BOTTLE","Cytochrome P450 2C19 Inhibitors [MoA], Increased Large Intestinal Motility [PE], Inhibition Large Intestine Fluid/Electrolyte Absorption [PE], Osmotic Activity [MoA], Osmotic Laxative [EPC], Proton Pump Inhibitor [EPC], Proton Pump Inhibitors [MoA]",N/A,No,12/31/2026
Zegerid OTC,82632-699-03,"20 mg/1, 1100 mg/1","CAPSULE, GELATIN COATED",ORAL,ANDA201361,Riley Consumer Care LLC,82632-699,"omepraole, sodium bicarbonate",OMEPRAZOLE; SODIUM BICARBONATE,HUMAN OTC DRUG,01/10/2024,N/A,ANDA,"3 BOTTLE in 1 CARTON (82632-699-03) / 14 CAPSULE, GELATIN COATED in 1 BOTTLE","Cytochrome P450 2C19 Inhibitors [MoA], Increased Large Intestinal Motility [PE], Inhibition Large Intestine Fluid/Electrolyte Absorption [PE], Osmotic Activity [MoA], Osmotic Laxative [EPC], Proton Pump Inhibitor [EPC], Proton Pump Inhibitors [MoA]",N/A,No,12/31/2026
