"broad_group","category","medication","combo","search_type","search_term","source_file","Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"Cardiovascular_Medication","ACE_Inhibitors","Lisinopril",FALSE,"nonproprietary","Lisinopril","Lisinopril_nonproprietary_raw.csv","Lisinopril","N/A","20 mg/1","TABLET","ORAL","ANDA077321","Lupin Pharmaceuticals, Inc.","68180-515","Lisinopril","LISINOPRIL","HUMAN PRESCRIPTION DRUG","01/13/2006","N/A","ANDA","N/A","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","N/A","12/31/2026"
"Cardiovascular_Medication","ACE_Inhibitors","Lisinopril",FALSE,"nonproprietary","Lisinopril","Lisinopril_nonproprietary_raw.csv","Lisinopril","N/A","10 mg/1","TABLET","ORAL","ANDA077321","Lupin Pharmaceuticals, Inc.","68180-514","Lisinopril","LISINOPRIL","HUMAN PRESCRIPTION DRUG","01/13/2006","N/A","ANDA","N/A","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","N/A","12/31/2026"
"Cardiovascular_Medication","ACE_Inhibitors","Lisinopril",FALSE,"nonproprietary","Lisinopril","Lisinopril_nonproprietary_raw.csv","Lisinopril","N/A","30 mg/1","TABLET","ORAL","ANDA077321","Lupin Pharmaceuticals, Inc.","68180-516","Lisinopril","LISINOPRIL","HUMAN PRESCRIPTION DRUG","01/13/2006","N/A","ANDA","N/A","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","N/A","12/31/2026"
"Cardiovascular_Medication","ACE_Inhibitors","Lisinopril",FALSE,"nonproprietary","Lisinopril","Lisinopril_nonproprietary_raw.csv","Lisinopril","N/A","40 mg/1","TABLET","ORAL","ANDA077321","Lupin Pharmaceuticals, Inc.","68180-517","Lisinopril","LISINOPRIL","HUMAN PRESCRIPTION DRUG","01/13/2006","N/A","ANDA","N/A","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","N/A","12/31/2026"
