"broad_group","category","medication","combo","search_type","search_term","source_file","Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:","qc_missing_fields","qc_sparse","qc_conflict"
"Gastrointestinal_Medication","Anti_H_Pylori","BismuthSubcitratePotassiumMetronidazoleTetracyclineHydrochloride",TRUE,"proprietary","Pylera","BismuthSubcitratePotassiumMetronidazoleTetracyclineHydrochloride_combo_Pylera_proprietary_raw.csv","PYLERA","61269-380-12","140 mg/1, 125 mg/1, 125 mg/1","CAPSULE","ORAL","NDA050786","H2-Pharma, LLC","61269-380","BISMUTH SUBCITRATE POTASSIUM, METRONIDAZOLE, and TETRACYCLINE HYDROCHLORIDE","BISMUTH SUBCITRATE POTASSIUM; METRONIDAZOLE; TETRACYCLINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/01/2023","07/31/2027","NDA","10 BLISTER PACK in 1 BOX (61269-380-12) / 12 CAPSULE in 1 BLISTER PACK","Bismuth [CS], Bismuth [EPC], Nitroimidazole Antimicrobial [EPC], Nitroimidazoles [CS], Tetracycline-class Antimicrobial [EPC], Tetracyclines [CS]","N/A","No","N/A",0,FALSE,FALSE
"Gastrointestinal_Medication","Anti_H_Pylori","BismuthSubcitratePotassiumMetronidazoleTetracyclineHydrochloride",TRUE,"proprietary","Pylera","BismuthSubcitratePotassiumMetronidazoleTetracyclineHydrochloride_combo_Pylera_proprietary_raw.csv","PYLERA","61269-381-12","140 mg/1, 125 mg/1, 125 mg/1","CAPSULE","ORAL","NDA050786","H2-Pharma, LLC","61269-381","BISMUTH SUBCITRATE POTASSIUM, METRONIDAZOLE, AND TETRACYCLINE HYDROCHLORIDE","BISMUTH SUBCITRATE POTASSIUM; METRONIDAZOLE; TETRACYCLINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/18/2025","N/A","NDA","10 BLISTER PACK in 1 BOX (61269-381-12) / 12 CAPSULE in 1 BLISTER PACK","Bismuth [CS], Bismuth [EPC], Nitroimidazole Antimicrobial [EPC], Nitroimidazoles [CS], Tetracycline-class Antimicrobial [EPC], Tetracyclines [CS]","N/A","No","12/31/2027",0,FALSE,FALSE
"Gastrointestinal_Medication","Anti_H_Pylori","OmeprazoleMagnesiumAmoxicillinRifabutin",TRUE,"proprietary","Talicia","OmeprazoleMagnesiumAmoxicillinRifabutin_combo_Talicia_proprietary_raw.csv","Talicia","57841-1150-2","10 mg/1, 250 mg/1, 12.5 mg/1","CAPSULE, DELAYED RELEASE","ORAL","NDA213004","RedHill Biopharma Ltd","57841-1150","omeprazole magnesium, amoxicillin and rifabutin","AMOXICILLIN; OMEPRAZOLE MAGNESIUM; RIFABUTIN","HUMAN PRESCRIPTION DRUG","03/09/2020","N/A","NDA","2 BOTTLE in 1 CARTON (57841-1150-2) / 84 CAPSULE, DELAYED RELEASE in 1 BOTTLE (57841-1150-1)","Cytochrome P450 2C19 Inhibitors [MoA], Penicillin-class Antibacterial [EPC], Penicillins [CS], Proton Pump Inhibitor [EPC], Proton Pump Inhibitors [MoA], Rifamycin Antimycobacterial [EPC], Rifamycins [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"Gastrointestinal_Medication","Anti_H_Pylori","OmeprazoleMagnesiumAmoxicillinRifabutin",TRUE,"proprietary","Talicia","OmeprazoleMagnesiumAmoxicillinRifabutin_combo_Talicia_proprietary_raw.csv","Talicia","57841-1150-4","10 mg/1, 250 mg/1, 12.5 mg/1","CAPSULE, DELAYED RELEASE","ORAL","NDA213004","RedHill Biopharma Ltd","57841-1150","omeprazole magnesium, amoxicillin and rifabutin","AMOXICILLIN; OMEPRAZOLE MAGNESIUM; RIFABUTIN","HUMAN PRESCRIPTION DRUG","09/24/2021","N/A","NDA","2 BOTTLE in 1 CARTON (57841-1150-4) / 84 CAPSULE, DELAYED RELEASE in 1 BOTTLE (57841-1150-3)","Cytochrome P450 2C19 Inhibitors [MoA], Penicillin-class Antibacterial [EPC], Penicillins [CS], Proton Pump Inhibitor [EPC], Proton Pump Inhibitors [MoA], Rifamycin Antimycobacterial [EPC], Rifamycins [CS]","N/A","Yes","12/31/2026",0,FALSE,FALSE
"Gastrointestinal_Medication","Anti_H_Pylori","VonoprazanFumarateAmoxicillin",TRUE,"proprietary","VoqueznaDualPak","VonoprazanFumarateAmoxicillin_combo_VoqueznaDualPak_proprietary_raw.csv","VOQUEZNA DUAL PAK","81520-250-14",NA,"KIT",NA,"NDA215153","Phathom Pharmaceuticals Inc.","81520-250","vonoprazan fumarate and amoxicillin",NA,"HUMAN PRESCRIPTION DRUG","11/08/2023","N/A","NDA","14 BLISTER PACK in 1 CARTON (81520-250-14) / 1 KIT in 1 BLISTER PACK (81520-250-01)","N/A","N/A","No","12/31/2027",2,FALSE,FALSE
"Gastrointestinal_Medication","Anti_H_Pylori","VonoprazanFumarateAmoxicillinClarithromycin",TRUE,"proprietary","VoqueznaTriplePak","VonoprazanFumarateAmoxicillinClarithromycin_combo_VoqueznaTriplePak_proprietary_raw.csv","VOQUEZNA TRIPLE PAK","81520-255-14",NA,"KIT",NA,"NDA215152","Phathom Pharmaceuticals Inc.","81520-255","vonoprazan fumarate, amoxicillin and clarithromycin",NA,"HUMAN PRESCRIPTION DRUG","11/08/2023","N/A","NDA","14 BLISTER PACK in 1 CARTON (81520-255-14) / 1 KIT in 1 BLISTER PACK (81520-255-01)","N/A","N/A","No","12/31/2027",2,FALSE,FALSE
